name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_capacity,TripType,ChargeType,ControlRatio
B11000429,0,0.0,29513.0,0.0,0.0,29513.0,15.0,77.53280000000001,47.220800000000004,30.312000000000005,False,Office,V2B,0
B11000430,0,0.0,60099.0,0.0,0.0,60099.0,30.0,156.7824,96.1584,60.62400000000001,False,Office,V2B,0
B11000431,0,0.0,47622.0,0.0,0.0,47622.0,23.0,122.67360000000001,76.1952,46.47840000000001,False,Office,V2B,0
B11000432,0,0.0,60469.0,0.0,0.0,60469.0,32.0,161.416,96.7504,64.66560000000001,False,Office,V2B,0
B11000433,0,0.0,49738.0,0.0,0.0,49738.0,27.0,134.1424,79.58080000000001,54.56160000000001,False,Office,V2B,0
B11000436,0,0.0,757351.0,0.0,0.0,757351.0,386.0,1991.7904000000003,1211.7616,780.0288000000002,False,Office,V2B,0
B11000437,0,0.0,62494.0,0.0,0.0,62494.0,35.0,170.71840000000003,99.99040000000001,70.72800000000001,False,Office,V2B,0
B11000438,0,0.0,62820.0,0.0,0.0,62820.0,28.0,157.0944,100.512,56.58240000000001,False,Office,V2B,0
B11000444,0,0.0,35234.0,0.0,0.0,35234.0,20.0,96.7904,56.3744,40.41600000000001,False,Office,V2B,0
B11000446,0,0.0,43815.0,0.0,0.0,43815.0,24.0,118.60320000000002,70.104,48.49920000000001,False,Office,V2B,0
B11000455,0,0.0,33425.0,0.0,0.0,33425.0,19.0,91.8752,53.480000000000004,38.39520000000001,False,Office,V2B,0
B11000478,0,0.0,65852.0,0.0,0.0,65852.0,37.0,180.13280000000003,105.3632,74.76960000000001,False,Office,V2B,0
B11000491,0,0.0,31217.0,0.0,0.0,31217.0,17.0,84.30080000000001,49.9472,34.35360000000001,False,Office,V2B,0
B11000492,0,0.0,37784.0,0.0,0.0,37784.0,20.0,100.87040000000002,60.4544,40.41600000000001,False,Office,V2B,0
B11000493,0,0.0,24053.0,0.0,0.0,24053.0,13.0,64.7552,38.4848,26.270400000000006,False,Office,V2B,0
B11000494,0,0.0,33458.0,0.0,0.0,33458.0,19.0,91.92800000000001,53.5328,38.39520000000001,False,Office,V2B,0
B11000495,0,0.0,49516.0,0.0,0.0,49516.0,27.0,133.7872,79.2256,54.56160000000001,False,Office,V2B,0
B11000496,0,0.0,35565.0,0.0,0.0,35565.0,15.0,87.21600000000001,56.904,30.312000000000005,False,Office,V2B,0
B11000497,0,0.0,45370.0,0.0,0.0,45370.0,23.0,119.0704,72.592,46.47840000000001,False,Office,V2B,0
B11000498,0,0.0,53823.0,0.0,0.0,53823.0,21.0,128.55360000000002,86.1168,42.436800000000005,False,Office,V2B,0
B11000501,0,0.0,28853.0,0.0,0.0,28853.0,14.0,74.456,46.1648,28.291200000000003,False,Office,V2B,0
B11000502,0,0.0,22094.0,0.0,0.0,22094.0,12.0,59.60000000000001,35.3504,24.249600000000004,False,Office,V2B,0
B11000506,0,0.0,37686.0,0.0,0.0,37686.0,19.0,98.6928,60.2976,38.39520000000001,False,Office,V2B,0
B11000507,0,0.0,30258.0,0.0,0.0,30258.0,16.0,80.74560000000001,48.412800000000004,32.332800000000006,False,Office,V2B,0
B11000508,0,0.0,29005.0,0.0,0.0,29005.0,15.0,76.72,46.408,30.312000000000005,False,Office,V2B,0
B11000514,0,0.0,33151.0,0.0,0.0,33151.0,15.0,83.3536,53.0416,30.312000000000005,False,Office,V2B,0
B11000515,0,0.0,26553.0,0.0,0.0,26553.0,12.0,66.73440000000001,42.4848,24.249600000000004,False,Office,V2B,0
B11000516,0,0.0,39115.0,0.0,0.0,39115.0,21.0,105.02080000000001,62.584,42.436800000000005,False,Office,V2B,0
B11000517,0,0.0,49716.0,0.0,0.0,49716.0,27.0,134.10720000000003,79.54560000000001,54.56160000000001,False,Office,V2B,0
B11000519,0,0.0,36549.0,0.0,0.0,36549.0,19.0,96.87360000000001,58.4784,38.39520000000001,False,Office,V2B,0
B11000521,0,0.0,34850.0,0.0,0.0,34850.0,17.0,90.11360000000002,55.760000000000005,34.35360000000001,False,Office,V2B,0
B11000523,0,0.0,60763.0,0.0,0.0,60763.0,30.0,157.84480000000002,97.22080000000001,60.62400000000001,False,Office,V2B,0
B11000532,0,0.0,26586.0,0.0,0.0,26586.0,14.0,70.8288,42.537600000000005,28.291200000000003,False,Office,V2B,0
B11000533,0,0.0,54084.0,0.0,0.0,54084.0,30.0,147.15840000000003,86.5344,60.62400000000001,False,Office,V2B,0
B11000541,0,0.0,24871.0,0.0,0.0,24871.0,14.0,68.0848,39.793600000000005,28.291200000000003,False,Office,V2B,0
B11000547,0,0.0,20117.0,0.0,0.0,20117.0,11.0,54.41600000000001,32.187200000000004,22.228800000000003,False,Office,V2B,0
B11000555,0,0.0,45731.0,0.0,0.0,45731.0,22.0,117.62720000000002,73.1696,44.457600000000006,False,Office,V2B,0
B11000558,0,0.0,24960.0,0.0,0.0,24960.0,12.0,64.18560000000001,39.936,24.249600000000004,False,Office,V2B,0
B11000559,0,0.0,53172.0,0.0,0.0,53172.0,21.0,127.51200000000001,85.07520000000001,42.436800000000005,False,Office,V2B,0
B11000562,0,0.0,35843.0,0.0,0.0,35843.0,19.0,95.74400000000001,57.348800000000004,38.39520000000001,False,Office,V2B,0
B11000565,0,0.0,60402.0,0.0,0.0,60402.0,26.0,149.18400000000003,96.64320000000001,52.54080000000001,False,Office,V2B,0
B11000566,0,0.0,50174.0,0.0,0.0,50174.0,24.0,128.7776,80.2784,48.49920000000001,False,Office,V2B,0
B11000567,0,0.0,36909.0,0.0,0.0,36909.0,21.0,101.4912,59.0544,42.436800000000005,False,Office,V2B,0
B11000569,0,0.0,29246.0,0.0,0.0,29246.0,15.0,77.10560000000001,46.793600000000005,30.312000000000005,False,Office,V2B,0
B11000572,0,0.0,40669.0,0.0,0.0,40669.0,19.0,103.46560000000002,65.0704,38.39520000000001,False,Office,V2B,0
B11000573,0,0.0,1084233.0,0.0,0.0,1084233.0,397.0,2537.0304000000006,1734.7728000000002,802.2576000000001,False,Office,V2B,0
B11000575,0,0.0,864681.0,0.0,0.0,864681.0,399.0,2189.7888000000003,1383.4896,806.2992000000002,False,Office,V2B,0
B11000576,0,0.0,241166.0,0.0,0.0,241166.0,94.0,575.8208000000001,385.86560000000003,189.95520000000005,False,Office,V2B,0
B11000577,0,0.0,815333.0,0.0,0.0,815333.0,306.0,1922.8976,1304.5328,618.3648000000001,False,Office,V2B,0
B11000578,0,0.0,44896.0,0.0,0.0,44896.0,25.0,122.35360000000001,71.8336,50.52000000000001,False,Office,V2B,0
B11000579,0,0.0,47366.0,0.0,0.0,47366.0,26.0,128.3264,75.7856,52.54080000000001,False,Office,V2B,0
B11000581,0,0.0,47149.0,0.0,0.0,47149.0,24.0,123.9376,75.4384,48.49920000000001,False,Office,V2B,0
B11000586,0,0.0,32635.0,0.0,0.0,32635.0,18.0,88.59040000000002,52.216,36.37440000000001,False,Office,V2B,0
B11000589,0,0.0,32803.0,0.0,0.0,32803.0,17.0,86.83840000000001,52.4848,34.35360000000001,False,Office,V2B,0
B11000590,0,0.0,67711.0,0.0,0.0,67711.0,37.0,183.10720000000003,108.33760000000001,74.76960000000001,False,Office,V2B,0
B11000591,0,0.0,2962175.0,0.0,0.0,2962175.0,530.0,5810.504000000001,4739.4800000000005,1071.0240000000001,False,Office,V2B,0
B11000592,0,0.0,42598.0,0.0,0.0,42598.0,24.0,116.656,68.1568,48.49920000000001,False,Office,V2B,0
B11000593,0,0.0,72146.0,0.0,0.0,72146.0,30.0,176.0576,115.4336,60.62400000000001,False,Office,V2B,0
B11000594,0,0.0,23889.0,0.0,0.0,23889.0,13.0,64.4928,38.2224,26.270400000000006,False,Office,V2B,0
B11000597,0,0.0,44223.0,0.0,0.0,44223.0,25.0,121.27680000000001,70.7568,50.52000000000001,False,Office,V2B,0
B11000599,0,0.0,33614.0,0.0,0.0,33614.0,18.0,90.1568,53.7824,36.37440000000001,False,Office,V2B,0
B11000600,0,0.0,42467.0,0.0,0.0,42467.0,20.0,108.36320000000002,67.94720000000001,40.41600000000001,False,Office,V2B,0
B11000601,0,0.0,684038.0,0.0,0.0,684038.0,212.0,1522.8704000000002,1094.4608,428.40960000000007,False,Office,V2B,0
B11000602,0,0.0,562027.0,0.0,0.0,562027.0,209.0,1321.5904,899.2432,422.3472000000001,False,Office,V2B,0
B11000603,0,0.0,1016890.0,0.0,0.0,1016890.0,247.0,2126.1616000000004,1627.0240000000001,499.1376000000001,False,Office,V2B,0
B11000604,0,0.0,476239.0,0.0,0.0,476239.0,138.0,1040.8528000000001,761.9824,278.8704000000001,False,Office,V2B,0
B11000605,0,0.0,1544261.0,0.0,0.0,1544261.0,366.0,3210.4304,2470.8176000000003,739.6128000000001,False,Office,V2B,0
B11000606,0,0.0,552282.0,0.0,0.0,552282.0,179.0,1245.3744000000002,883.6512,361.7232000000001,False,Office,V2B,0
B11000607,0,0.0,1311339.0,0.0,0.0,1311339.0,463.0,3033.7728,2098.1424,935.6304000000001,False,Office,V2B,0
B11000609,0,0.0,927821.0,0.0,0.0,927821.0,217.0,1923.0272,1484.5136,438.51360000000005,False,Office,V2B,0
B11000613,0,0.0,466269.0,0.0,0.0,466269.0,119.0,986.5056000000001,746.0304,240.47520000000006,False,Office,V2B,0
B11000614,0,0.0,298637.0,0.0,0.0,298637.0,85.0,649.5872,477.8192,171.76800000000003,False,Office,V2B,0
B11000615,0,0.0,1323456.0,0.0,0.0,1323456.0,275.0,2673.2496000000006,2117.5296000000003,555.7200000000001,False,Office,V2B,0
B11000617,0,0.0,503288.0,0.0,0.0,503288.0,181.0,1171.0256000000002,805.2608,365.7648000000001,False,Office,V2B,0
B11000618,0,0.0,556297.0,0.0,0.0,556297.0,121.0,1134.592,890.0752,244.51680000000005,False,Office,V2B,0
B11000619,0,0.0,429448.0,0.0,0.0,429448.0,69.0,826.552,687.1168,139.43520000000004,False,Office,V2B,0
B11000621,0,0.0,186635.0,0.0,0.0,186635.0,43.0,385.51040000000006,298.61600000000004,86.89440000000002,False,Office,V2B,0
B11000622,0,0.0,845003.0,0.0,0.0,845003.0,182.0,1719.7904000000003,1352.0048000000002,367.78560000000004,False,Office,V2B,0
B11000625,0,0.0,1952491.0,0.0,0.0,1952491.0,659.0,4455.692800000001,3123.9856,1331.7072000000003,False,Office,V2B,0
B11000627,0,0.0,778275.0,0.0,0.0,778275.0,303.0,1857.5424000000003,1245.24,612.3024000000001,False,Office,V2B,0
B11000628,0,0.0,1200804.0,0.0,0.0,1200804.0,298.0,2523.4848,1921.2864000000002,602.1984000000001,False,Office,V2B,0
B11000629,0,0.0,630354.0,0.0,0.0,630354.0,322.0,1659.2640000000001,1008.5664,650.6976000000001,False,Office,V2B,0
B11000630,0,0.0,3077317.0,0.0,0.0,3077317.0,646.0,6229.144,4923.7072,1305.4368000000002,False,Office,V2B,0
B11000631,0,0.0,934220.0,0.0,0.0,934220.0,224.0,1947.4112000000002,1494.7520000000002,452.65920000000006,False,Office,V2B,0
B11000632,0,0.0,564631.0,0.0,0.0,564631.0,127.0,1160.0512,903.4096000000001,256.64160000000004,False,Office,V2B,0
B11000633,0,0.0,1761931.0,0.0,0.0,1761931.0,414.0,3655.7008000000005,2819.0896000000002,836.6112000000002,False,Office,V2B,0
B11000634,0,0.0,983410.0,0.0,0.0,983410.0,213.0,2003.8864000000003,1573.4560000000001,430.4304000000001,False,Office,V2B,0
B11000635,0,0.0,517163.0,0.0,0.0,517163.0,281.0,1395.3056000000001,827.4608000000001,567.8448000000001,False,Office,V2B,0
B11000636,0,0.0,124056.0,0.0,0.0,124056.0,49.0,297.5088,198.4896,99.01920000000001,False,Office,V2B,0
B11000637,0,0.0,96500.0,0.0,0.0,96500.0,48.0,251.39840000000004,154.4,96.99840000000002,False,Office,V2B,0
B11000638,0,0.0,98203.0,0.0,0.0,98203.0,46.0,250.0816,157.1248,92.95680000000002,False,Office,V2B,0
B11000639,0,0.0,137222.0,0.0,0.0,137222.0,56.0,332.72,219.5552,113.16480000000001,False,Office,V2B,0
B11000640,0,0.0,116096.0,0.0,0.0,116096.0,51.0,288.81440000000003,185.7536,103.06080000000001,False,Office,V2B,0
B11000641,0,0.0,173710.0,0.0,0.0,173710.0,76.0,431.5168000000001,277.93600000000004,153.58080000000004,False,Office,V2B,0
B11000642,0,0.0,204146.0,0.0,0.0,204146.0,96.0,520.6304,326.6336,193.99680000000004,False,Office,V2B,0
B11000643,0,0.0,1088820.0,0.0,0.0,1088820.0,455.0,2661.576,1742.112,919.4640000000002,False,Office,V2B,0
B11000645,0,0.0,1023346.0,0.0,0.0,1023346.0,457.0,2560.8592000000003,1637.3536000000001,923.5056000000002,False,Office,V2B,0
B11000648,0,0.0,1582705.0,0.0,0.0,1582705.0,352.0,3243.6496,2532.328,711.3216000000001,False,Office,V2B,0
B11000653,0,0.0,1721632.0,0.0,0.0,1721632.0,388.0,3538.6816000000003,2754.6112000000003,784.0704000000002,False,Office,V2B,0
B11000654,0,0.0,255735.0,0.0,0.0,255735.0,94.0,599.1312,409.17600000000004,189.95520000000005,False,Office,V2B,0
B11000655,0,0.0,648190.0,0.0,0.0,648190.0,232.0,1505.9296000000002,1037.104,468.82560000000007,False,Office,V2B,0
B11000656,0,0.0,236889.0,0.0,0.0,236889.0,127.0,635.664,379.0224,256.64160000000004,False,Office,V2B,0
B11000657,0,0.0,240519.0,0.0,0.0,240519.0,112.0,611.1600000000001,384.8304,226.32960000000003,False,Office,V2B,0
B11000658,0,0.0,330699.0,0.0,0.0,330699.0,138.0,807.9888000000001,529.1184000000001,278.8704000000001,False,Office,V2B,0
B11000659,0,0.0,124049.0,0.0,0.0,124049.0,66.0,331.85120000000006,198.47840000000002,133.3728,False,Office,V2B,0
B11000660,0,0.0,340491.0,0.0,0.0,340491.0,165.0,878.2176000000002,544.7856,333.4320000000001,False,Office,V2B,0
B11000662,0,0.0,535578.0,0.0,0.0,535578.0,227.0,1315.6464,856.9248,458.7216000000001,False,Office,V2B,0
B11000663,0,0.0,614834.0,0.0,0.0,614834.0,252.0,1492.976,983.7344,509.2416000000001,False,Office,V2B,0
B11000665,0,0.0,213529.0,0.0,0.0,213529.0,109.0,561.9136000000001,341.6464,220.26720000000003,False,Office,V2B,0
B11000666,0,0.0,474949.0,0.0,0.0,474949.0,175.0,1113.5584000000001,759.9184,353.64000000000004,False,Office,V2B,0
B11000667,0,0.0,412003.0,0.0,0.0,412003.0,169.0,1000.72,659.2048,341.51520000000005,False,Office,V2B,0
B11000670,0,0.0,3033966.0,0.0,0.0,3033966.0,824.0,6519.484800000001,4854.345600000001,1665.1392000000003,False,Office,V2B,0
B11000672,0,0.0,3221199.0,0.0,0.0,3221199.0,544.0,6253.2336000000005,5153.9184000000005,1099.3152000000002,False,Office,V2B,0
B11000674,0,0.0,1349849.0,0.0,0.0,1349849.0,338.0,2842.7888000000003,2159.7584,683.0304000000001,False,Office,V2B,0
B11000675,0,0.0,3244354.0,0.0,0.0,3244354.0,756.0,6718.6912,5190.9664,1527.7248000000002,False,Office,V2B,0
B11000676,0,0.0,675312.0,0.0,0.0,675312.0,335.0,1757.4672,1080.4992,676.9680000000001,False,Office,V2B,0
B11000677,0,0.0,942364.0,0.0,0.0,942364.0,326.0,2166.5632,1507.7824,658.7808000000001,False,Office,V2B,0
B11000678,0,0.0,459891.0,0.0,0.0,459891.0,88.0,913.6560000000001,735.8256,177.83040000000003,False,Office,V2B,0
B11000679,0,0.0,610249.0,0.0,0.0,610249.0,152.0,1283.5600000000002,976.3984,307.1616000000001,False,Office,V2B,0
B11000680,0,0.0,476636.0,0.0,0.0,476636.0,160.0,1085.9456,762.6176,323.3280000000001,False,Office,V2B,0
B11000681,0,0.0,1021827.0,0.0,0.0,1021827.0,226.0,2091.6240000000003,1634.9232000000002,456.7008000000001,False,Office,V2B,0
B11000684,0,0.0,397098.0,0.0,0.0,397098.0,116.0,869.7696000000001,635.3568,234.41280000000003,False,Office,V2B,0
B11000685,0,0.0,668171.0,0.0,0.0,668171.0,278.0,1630.856,1069.0736,561.7824,False,Office,V2B,0
B11000686,0,0.0,1216814.0,0.0,0.0,1216814.0,498.0,2953.2608000000005,1946.9024000000002,1006.3584000000002,False,Office,V2B,0
B11000687,0,0.0,1007559.0,0.0,0.0,1007559.0,430.0,2481.0384000000004,1612.0944000000002,868.9440000000002,False,Office,V2B,0
B11000688,0,0.0,1269310.0,0.0,0.0,1269310.0,320.0,2677.5520000000006,2030.8960000000002,646.6560000000002,False,Office,V2B,0
B11000689,0,0.0,784333.0,0.0,0.0,784333.0,220.0,1699.5088,1254.9328,444.5760000000001,False,Office,V2B,0
B11000691,0,0.0,1515472.0,0.0,0.0,1515472.0,489.0,3412.9264000000003,2424.7552,988.1712000000002,False,Office,V2B,0
B11000692,0,0.0,1079934.0,0.0,0.0,1079934.0,365.0,2465.4864000000002,1727.8944000000001,737.5920000000001,False,Office,V2B,0
B11000693,0,0.0,1960372.0,0.0,0.0,1960372.0,853.0,4860.337600000001,3136.5952,1723.7424000000003,False,Office,V2B,0
B11000695,0,0.0,1333464.0,0.0,0.0,1333464.0,662.0,3471.312000000001,2133.5424000000003,1337.7696000000003,False,Office,V2B,0
B11000696,0,0.0,1182689.0,0.0,0.0,1182689.0,502.0,2906.744,1892.3024,1014.4416000000002,False,Office,V2B,0
B11000698,0,0.0,1111058.0,0.0,0.0,1111058.0,389.0,2563.784,1777.6928,786.0912000000002,False,Office,V2B,0
B11000700,0,0.0,601991.0,0.0,0.0,601991.0,249.0,1466.3648,963.1856,503.1792000000001,False,Office,V2B,0
B11000701,0,0.0,195434.0,0.0,0.0,195434.0,84.0,482.44160000000005,312.69440000000003,169.74720000000002,False,Office,V2B,0
B11000702,0,0.0,662299.0,0.0,0.0,662299.0,239.0,1542.6496000000002,1059.6784,482.97120000000007,False,Office,V2B,0
B11000703,0,0.0,1848221.0,0.0,0.0,1848221.0,682.0,4335.3392,2957.1536,1378.1856000000002,False,Office,V2B,0
B11000704,0,0.0,742146.0,0.0,0.0,742146.0,270.0,1733.0496000000003,1187.4336,545.6160000000001,False,Office,V2B,0
B11000705,0,0.0,1912320.0,0.0,0.0,1912320.0,658.0,4389.3984,3059.712,1329.6864000000003,False,Office,V2B,0
B11000706,0,0.0,624710.0,0.0,0.0,624710.0,253.0,1510.7984000000001,999.5360000000001,511.26240000000007,False,Office,V2B,0
B11000709,0,0.0,896403.0,0.0,0.0,896403.0,300.0,2040.4848000000002,1434.2448000000002,606.2400000000001,False,Office,V2B,0
B11000710,0,0.0,297270.0,0.0,0.0,297270.0,104.0,685.7952,475.632,210.16320000000005,False,Office,V2B,0
B11000711,0,0.0,425165.0,0.0,0.0,425165.0,161.0,1005.6128000000001,680.264,325.34880000000004,False,Office,V2B,0
B11000712,0,0.0,717705.0,0.0,0.0,717705.0,245.0,1643.424,1148.328,495.0960000000001,False,Office,V2B,0
B11000713,0,0.0,921122.0,0.0,0.0,921122.0,311.0,2102.264,1473.7952,628.4688000000001,False,Office,V2B,0
B11000714,0,0.0,812939.0,0.0,0.0,812939.0,301.0,1908.9632000000001,1300.7024000000001,608.2608000000001,False,Office,V2B,0
B11000715,0,0.0,699304.0,0.0,0.0,699304.0,241.0,1605.8992000000003,1118.8864,487.0128000000001,False,Office,V2B,0
B11000716,0,0.0,605410.0,0.0,0.0,605410.0,245.0,1463.7520000000002,968.6560000000001,495.0960000000001,False,Office,V2B,0
B11000717,0,0.0,957363.0,0.0,0.0,957363.0,315.0,2168.3328,1531.7808,636.5520000000001,False,Office,V2B,0
B11000719,0,0.0,1429111.0,0.0,0.0,1429111.0,470.0,3236.3536000000004,2286.5776,949.7760000000002,False,Office,V2B,0
B11000720,0,0.0,96471.0,0.0,0.0,96471.0,54.0,263.4768,154.3536,109.12320000000003,False,Office,V2B,0
B11000721,0,0.0,930613.0,0.0,0.0,930613.0,299.0,2093.2000000000003,1488.9808,604.2192000000001,False,Office,V2B,0
B11000722,0,0.0,686672.0,0.0,0.0,686672.0,259.0,1622.0624000000003,1098.6752000000001,523.3872000000001,False,Office,V2B,0
B11000723,0,0.0,511278.0,0.0,0.0,511278.0,196.0,1214.1216,818.0448,396.07680000000005,False,Office,V2B,0
B11000724,0,0.0,194157.0,0.0,0.0,194157.0,80.0,472.31520000000006,310.6512,161.66400000000004,False,Office,V2B,0
B11000725,0,0.0,588820.0,0.0,0.0,588820.0,209.0,1364.4592000000002,942.1120000000001,422.3472000000001,False,Office,V2B,0
B11000726,0,0.0,279002.0,0.0,0.0,279002.0,101.0,650.5040000000001,446.4032,204.10080000000005,False,Office,V2B,0
B11000729,0,0.0,493202.0,0.0,0.0,493202.0,190.0,1173.0752,789.1232,383.95200000000006,False,Office,V2B,0
B11000731,0,0.0,224386.0,0.0,0.0,224386.0,113.0,587.368,359.0176,228.35040000000004,False,Office,V2B,0
B11000732,0,0.0,2387703.0,0.0,0.0,2387703.0,501.0,4832.7456,3820.3248000000003,1012.4208000000002,False,Office,V2B,0
B11000733,0,0.0,601350.0,0.0,0.0,601350.0,163.0,1291.5504,962.1600000000001,329.39040000000006,False,Office,V2B,0
B11000735,0,0.0,1349152.0,0.0,0.0,1349152.0,347.0,2859.8608000000004,2158.6432,701.2176000000002,False,Office,V2B,0
B11000736,0,0.0,360974.0,0.0,0.0,360974.0,136.0,852.3872000000001,577.5584,274.82880000000006,False,Office,V2B,0
B11000737,0,0.0,2198665.0,0.0,0.0,2198665.0,480.0,4487.848,3517.864,969.9840000000002,False,Office,V2B,0
B11000738,0,0.0,302034.0,0.0,0.0,302034.0,126.0,737.8752000000001,483.25440000000003,254.62080000000006,False,Office,V2B,0
B11000739,0,0.0,532033.0,0.0,0.0,532033.0,150.0,1154.3728,851.2528000000001,303.12000000000006,False,Office,V2B,0
B11000740,0,0.0,674777.0,0.0,0.0,674777.0,176.0,1435.304,1079.6432,355.66080000000005,False,Office,V2B,0
B11000741,0,0.0,555742.0,0.0,0.0,555742.0,134.0,1159.9744,889.1872000000001,270.78720000000004,False,Office,V2B,0
B11000742,0,0.0,556491.0,0.0,0.0,556491.0,152.0,1197.5472000000002,890.3856000000001,307.1616000000001,False,Office,V2B,0
B11000743,0,0.0,214124.0,0.0,0.0,214124.0,57.0,457.78400000000005,342.5984,115.18560000000002,False,Office,V2B,0
B11000744,0,0.0,1153690.0,0.0,0.0,1153690.0,307.0,2466.2896,1845.904,620.3856000000001,False,Office,V2B,0
B11000746,0,0.0,888111.0,0.0,0.0,888111.0,285.0,1996.9056000000003,1420.9776000000002,575.9280000000001,False,Office,V2B,0
B11000748,0,0.0,925918.0,0.0,0.0,925918.0,200.0,1885.6288000000002,1481.4688,404.1600000000001,False,Office,V2B,0
B11000749,0,0.0,3008088.0,0.0,0.0,3008088.0,696.0,6219.417600000001,4812.9408,1406.4768000000004,False,Office,V2B,0
B11000750,0,0.0,3272489.0,0.0,0.0,3272489.0,823.0,6899.1008,5235.9824,1663.1184000000003,False,Office,V2B,0
B11000751,0,0.0,2474130.0,0.0,0.0,2474130.0,581.0,5132.692800000001,3958.608,1174.0848000000003,False,Office,V2B,0
B11000752,0,0.0,388284.0,0.0,0.0,388284.0,92.0,807.1680000000001,621.2544,185.91360000000003,False,Office,V2B,0
B11000757,0,0.0,50939.0,0.0,0.0,50939.0,23.0,127.98080000000002,81.50240000000001,46.47840000000001,False,Office,V2B,0
B11000762,0,0.0,29449.0,0.0,0.0,29449.0,16.0,79.4512,47.1184,32.332800000000006,False,Office,V2B,0
B11000764,0,0.0,92756.0,0.0,0.0,92756.0,44.0,237.32480000000004,148.4096,88.91520000000001,False,Office,V2B,0
B11000765,0,0.0,56141.0,0.0,0.0,56141.0,28.0,146.40800000000002,89.82560000000001,56.58240000000001,False,Office,V2B,0
B11000766,0,0.0,35670.0,0.0,0.0,35670.0,15.0,87.38400000000001,57.072,30.312000000000005,False,Office,V2B,0
B11000768,0,0.0,25265.0,0.0,0.0,25265.0,14.0,68.71520000000001,40.424,28.291200000000003,False,Office,V2B,0
B11000774,0,0.0,55844.0,0.0,0.0,55844.0,28.0,145.93280000000001,89.35040000000001,56.58240000000001,False,Office,V2B,0
B11000776,0,0.0,29103.0,0.0,0.0,29103.0,15.0,76.8768,46.564800000000005,30.312000000000005,False,Office,V2B,0
B11000785,0,0.0,32607.0,0.0,0.0,32607.0,18.0,88.54560000000001,52.171200000000006,36.37440000000001,False,Office,V2B,0
B11000793,0,0.0,22822.0,0.0,0.0,22822.0,13.0,62.7856,36.5152,26.270400000000006,False,Office,V2B,0
B11000797,0,0.0,26605.0,0.0,0.0,26605.0,14.0,70.85920000000002,42.568000000000005,28.291200000000003,False,Office,V2B,0
B11000798,0,0.0,35468.0,0.0,0.0,35468.0,18.0,93.12320000000001,56.7488,36.37440000000001,False,Office,V2B,0
B11000801,0,0.0,37088.0,0.0,0.0,37088.0,21.0,101.7776,59.3408,42.436800000000005,False,Office,V2B,0
B11000804,0,0.0,18281.0,0.0,0.0,18281.0,7.0,43.3952,29.2496,14.145600000000002,False,Office,V2B,0
B11000808,0,0.0,36278.0,0.0,0.0,36278.0,20.0,98.4608,58.0448,40.41600000000001,False,Office,V2B,0
B11000810,0,0.0,27781.0,0.0,0.0,27781.0,8.0,60.61600000000001,44.449600000000004,16.166400000000003,False,Office,V2B,0
B11000811,0,0.0,36870.0,0.0,0.0,36870.0,14.0,87.28320000000001,58.992000000000004,28.291200000000003,False,Office,V2B,0
B11000813,0,0.0,699855.0,0.0,0.0,699855.0,185.0,1493.616,1119.768,373.84800000000007,False,Office,V2B,0
B11000814,0,0.0,1412155.0,0.0,0.0,1412155.0,325.0,2916.2080000000005,2259.4480000000003,656.7600000000001,False,Office,V2B,0
B11000815,0,0.0,1288602.0,0.0,0.0,1288602.0,424.0,2918.5824000000002,2061.7632000000003,856.8192000000001,False,Office,V2B,0
B11000816,0,0.0,447137.0,0.0,0.0,447137.0,173.0,1065.0176000000001,715.4192,349.5984000000001,False,Office,V2B,0
B11000826,0,0.0,17624.0,0.0,0.0,17624.0,9.0,46.38560000000001,28.198400000000003,18.187200000000004,False,Office,V2B,0
B11000827,0,0.0,24584.0,0.0,0.0,24584.0,14.0,67.6256,39.3344,28.291200000000003,False,Office,V2B,0
B11000829,0,0.0,31409.0,0.0,0.0,31409.0,17.0,84.608,50.254400000000004,34.35360000000001,False,Office,V2B,0
B11000831,0,0.0,19665.0,0.0,0.0,19665.0,10.0,51.67200000000001,31.464000000000002,20.208000000000006,False,Office,V2B,0
B11000832,0,0.0,71803.0,0.0,0.0,71803.0,40.0,195.71680000000003,114.8848,80.83200000000002,False,Office,V2B,0
B11000834,0,0.0,25886.0,0.0,0.0,25886.0,14.0,69.7088,41.4176,28.291200000000003,False,Office,V2B,0
B11000835,0,0.0,53383.0,0.0,0.0,53383.0,29.0,144.01600000000002,85.4128,58.60320000000001,False,Office,V2B,0
B11000838,0,0.0,29441.0,0.0,0.0,29441.0,16.0,79.4384,47.1056,32.332800000000006,False,Office,V2B,0
B11000839,0,0.0,30409.0,0.0,0.0,30409.0,14.0,76.94560000000001,48.6544,28.291200000000003,False,Office,V2B,0
