name,Num_EV,TripEnergy,Demand,RES,SolarCapacity,BESS_BatteryCapacity,BuyPowerEnergy,ContractPower,Cost,EnergyCost,ContractCost,Is_opt_solarcapacity,Is_opt_BESS,TripType,ChargeType,ControlRatio,Scinario
B11000010,0,0.0,919555.0,209020.28732265154,150.57471261942266,0,717156.2070289003,208.00000000120525,1567.7763312486763,1147.4499312462406,420.3264000024357,True,False,Office,V2B,0,2
B11000010,5,5890.317460317459,919555.0,209020.28732265154,150.57471261942266,0,723123.4675156261,208.0000000012498,1577.3239480275274,1156.9975480250018,420.3264000025256,False,False,Office,V2B,0,3
B11000010,5,5890.317460317459,919555.0,209079.3827014115,150.6172839400724,0,723076.2223247298,208.00000000097964,1577.2483557215473,1156.9219557195677,420.3264000019797,True,False,Office,V2B,0,4
B11000010,5,5890.317460317459,919555.0,209079.3827014115,150.6172839400724,0,718078.1325015409,191.99999999979818,1536.9186120020577,1148.9250120024656,387.9935999995922,False,False,Office,V2B,1,5
B11000010,5,5890.317460317459,919555.0,247983.1614636482,178.64291428422592,0,684449.6844572017,191.99999999991627,1483.1130951313537,1095.1194951315229,387.9935999998309,True,False,Office,V2B,1,6
B11000012,0,0.0,406374.0,0.0,0.0,0,406374.0,135.0,923.0064,650.1984,272.808,False,False,Office,V2B,0,1
B11000012,0,0.0,406374.0,33857.32371427399,24.390248686578534,0,376213.6785928137,135.00000000098254,874.7498857504875,601.9418857485019,272.8080000019856,True,False,Office,V2B,0,2
B11000012,5,5980.79365079365,406374.0,33857.32371427399,24.390248686578534,0,382305.06128345354,150.3488186762116,915.5129908344143,611.6880980535257,303.82489278088855,False,False,Office,V2B,0,3
B11000012,5,5980.79365079365,406374.0,93144.26406923393,67.0995670995454,0,337597.1024534788,145.65079365079507,834.4864877350929,540.155363925566,294.3311238095268,True,False,Office,V2B,0,4
B11000012,5,5980.79365079365,406374.0,93144.26406923393,67.0995670995454,0,323850.083382726,124.32900432899858,769.4041853604019,518.1601334123616,251.2440519480404,False,False,Office,V2B,1,5
B11000012,5,5980.79365079365,406374.0,121018.20512477185,87.17948717701391,0,300946.06112997036,124.12820512822385,732.3519747310673,481.51369780795255,250.83827692311476,True,False,Office,V2B,1,6
B11000014,0,0.0,2652543.0,0.0,0.0,0,2652543.0,703.0,5664.6912,4244.0688,1420.6224,False,False,Office,V2B,0,1
B11000014,0,0.0,2652543.0,675968.6930214051,486.95651984396875,0,1997461.697948725,691.1304348016174,4592.575099365069,3195.9387167179602,1396.6363826471088,True,False,Office,V2B,0,2
B11000014,5,5991.111111111111,2652543.0,675968.6930214051,486.95651984396875,0,2003548.7008093693,691.1304348367411,4602.314304013077,3205.677921294991,1396.6363827180865,False,False,Office,V2B,0,3
B11000014,5,5991.111111111111,2652543.0,676278.2050711388,487.1794871383776,0,2003304.0613811063,691.128205128837,4601.918375134123,3205.2864982097694,1396.6318769243542,True,False,Office,V2B,0,4
B11000014,5,5991.111111111111,2652543.0,676278.2050711388,487.1794871383776,0,1995924.8826897286,661.1282051204172,4529.487689210905,3193.4798123035657,1336.0078769073396,False,False,Office,V2B,1,5
B11000014,5,5991.111111111111,2652543.0,717871.8569656621,517.1428570152088,0,1961890.7125695143,660.828571429471,4474.427517255898,3139.025140111223,1335.4023771446753,True,False,Office,V2B,1,6
