計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/05/26,05,65,,,36,3,,,
2014/05/26,06,63,,,33,3,,,
2014/05/26,07,65,,,34,3,,,
2014/05/26,08,81,,,39,3,,,
2014/05/26,09,122,,,56,5,,,
2014/05/26,10,151,,,50,11,,,
2014/05/26,11,171,,,54,14,,,
2014/05/26,12,170,,,55,14,,,
2014/05/26,13,165,,,52,14,,,
2014/05/26,14,160,,,48,15,,,
2014/05/26,15,167,,,53,15,,,
2014/05/26,16,164,,,50,16,,,
2014/05/26,17,164,,,54,14,,,
2014/05/26,18,163,,,52,15,,,
2014/05/26,19,170,,,52,24,,,
2014/05/26,20,124,,,45,16,,,
2014/05/26,21,80,,,45,3,,,
2014/05/26,22,72,,,39,3,,,
2014/05/26,23,68,,,37,3,,,
2014/05/26,24,68,,,38,3,,,
2014/05/27,01,67,,,37,3,,,
2014/05/27,02,65,,,36,3,,,
2014/05/27,03,68,,,39,3,,,
2014/05/27,04,65,,,35,3,,,
2014/05/27,05,66,,,36,3,,,
2014/05/27,06,64,,,34,3,,,
2014/05/27,07,64,,,33,3,,,
2014/05/27,08,81,,,40,3,,,
2014/05/27,09,120,,,55,4,,,
2014/05/27,10,157,,,55,12,,,
2014/05/27,11,179,,,65,14,,,
2014/05/27,12,183,,,67,14,,,
2014/05/27,13,186,,,68,15,,,
2014/05/27,14,183,,,69,14,,,
2014/05/27,15,184,,,70,15,,,
2014/05/27,16,181,,,67,15,,,
2014/05/27,17,179,,,65,15,,,
2014/05/27,18,177,,,63,16,,,
2014/05/27,19,181,,,59,25,,,
2014/05/27,20,137,,,53,18,,,
2014/05/27,21,86,,,47,5,,,
2014/05/27,22,75,,,40,4,,,
2014/05/27,23,66,,,35,3,,,
2014/05/27,24,64,,,33,3,,,
2014/05/28,01,64,,,34,3,,,
2014/05/28,02,59,,,31,3,,,
2014/05/28,03,61,,,33,3,,,
2014/05/28,04,56,,,27,3,,,
2014/05/28,05,58,,,30,3,,,
2014/05/28,06,59,,,28,3,,,
2014/05/28,07,60,,,30,3,,,
2014/05/28,08,79,,,36,3,,,
2014/05/28,09,113,,,53,4,,,
2014/05/28,10,147,,,56,12,,,
2014/05/28,11,173,,,60,15,,,
2014/05/28,12,174,,,64,14,,,
2014/05/28,13,178,,,68,14,,,
2014/05/28,14,179,,,71,13,,,
2014/05/28,15,180,,,72,14,,,
2014/05/28,16,181,,,72,14,,,
2014/05/28,17,195,,,86,14,,,
2014/05/28,18,186,,,79,14,,,
2014/05/28,19,173,,,67,17,,,
2014/05/28,20,128,,,51,17,,,
2014/05/28,21,81,,,47,3,,,
2014/05/28,22,73,,,40,3,,,
2014/05/28,23,67,,,35,3,,,
2014/05/28,24,66,,,35,3,,,
2014/05/29,01,65,,,35,3,,,
2014/05/29,02,62,,,33,3,,,
2014/05/29,03,63,,,34,3,,,
2014/05/29,04,59,,,31,3,,,
2014/05/29,05,60,,,31,3,,,
2014/05/29,06,62,,,32,3,,,
2014/05/29,07,63,,,31,3,,,
2014/05/29,08,83,,,38,4,,,
2014/05/29,09,120,,,54,5,,,
2014/05/29,10,160,,,59,13,,,
2014/05/29,11,185,,,68,15,,,
2014/05/29,12,194,,,79,15,,,
2014/05/29,13,205,,,91,15,,,
2014/05/29,14,213,,,98,14,,,
2014/05/29,15,213,,,100,14,,,
2014/05/29,16,212,,,98,14,,,
2014/05/29,17,206,,,91,15,,,
2014/05/29,18,196,,,86,14,,,
2014/05/29,19,182,,,70,18,,,
2014/05/29,20,136,,,56,17,,,
2014/05/29,21,88,,,51,4,,,
2014/05/29,22,79,,,44,3,,,
2014/05/29,23,70,,,38,3,,,
2014/05/29,24,68,,,37,3,,,
2014/05/30,01,67,,,37,3,,,
2014/05/30,02,64,,,34,3,,,
2014/05/30,03,65,,,36,3,,,
2014/05/30,04,61,,,32,3,,,
2014/05/30,05,62,,,32,3,,,
2014/05/30,06,61,,,31,3,,,
2014/05/30,07,65,,,33,3,,,
2014/05/30,08,85,,,43,3,,,
2014/05/30,09,126,,,57,5,,,
2014/05/30,10,172,,,65,11,,,
2014/05/30,11,188,,,73,13,,,
2014/05/30,12,193,,,78,14,,,
2014/05/30,13,196,,,82,14,,,
2014/05/30,14,203,,,86,14,,,
2014/05/30,15,210,,,90,14,,,
2014/05/30,16,206,,,87,15,,,
2014/05/30,17,203,,,85,15,,,
2014/05/30,18,197,,,81,15,,,
2014/05/30,19,182,,,68,18,,,
2014/05/30,20,138,,,57,17,,,
2014/05/30,21,91,,,52,3,,,
2014/05/30,22,82,,,46,3,,,
2014/05/30,23,76,,,42,3,,,
2014/05/30,24,74,,,41,3,,,
2014/05/31,01,72,,,40,3,,,
2014/05/31,02,68,,,37,3,,,
2014/05/31,03,68,,,38,3,,,
2014/05/31,04,63,,,34,3,,,
2014/05/31,05,64,,,34,3,,,
2014/05/31,06,65,,,35,3,,,
2014/05/31,07,68,,,34,3,,,
2014/05/31,08,87,,,41,3,,,
2014/05/31,09,128,,,58,4,,,
2014/05/31,10,170,,,65,12,,,
2014/05/31,11,191,,,70,14,,,
2014/05/31,12,199,,,80,14,,,
2014/05/31,13,198,,,80,14,,,
2014/05/31,14,201,,,83,14,,,
2014/05/31,15,205,,,86,14,,,
2014/05/31,16,204,,,82,14,,,
2014/05/31,17,195,,,80,14,,,
2014/05/31,18,189,,,76,15,,,
2014/05/31,19,179,,,66,18,,,
2014/05/31,20,139,,,56,16,,,
2014/05/31,21,89,,,51,3,,,
2014/05/31,22,78,,,44,3,,,
2014/05/31,23,72,,,41,3,,,
2014/05/31,24,72,,,40,3,,,
2014/06/01,01,68,,,38,3,,,
2014/06/01,02,66,,,36,3,,,
2014/06/01,03,70,,,40,3,,,
2014/06/01,04,66,,,36,3,,,
2014/06/01,05,67,,,37,3,,,
2014/06/01,06,67,,,37,3,,,
2014/06/01,07,70,,,35,3,,,
2014/06/01,08,94,,,44,3,,,
2014/06/01,09,137,,,60,6,,,
2014/06/01,10,189,,,68,14,,,
2014/06/01,11,196,,,75,14,,,
2014/06/01,12,202,,,81,14,,,
2014/06/01,13,203,,,84,14,,,
2014/06/01,14,207,,,88,14,,,
2014/06/01,15,212,,,94,14,,,
2014/06/01,16,213,,,94,15,,,
2014/06/01,17,205,,,89,15,,,
2014/06/01,18,195,,,82,14,,,
2014/06/01,19,186,,,72,18,,,
2014/06/01,20,139,,,59,16,,,
2014/06/01,21,88,,,52,3,,,
2014/06/01,22,79,,,45,3,,,
2014/06/01,23,73,,,42,3,,,
2014/06/01,24,73,,,42,3,,,
2014/06/02,01,71,,,41,3,,,
2014/06/02,02,70,,,40,3,,,
2014/06/02,03,72,,,42,3,,,
2014/06/02,04,67,,,38,3,,,
2014/06/02,05,69,,,40,3,,,
2014/06/02,06,70,,,40,3,,,
2014/06/02,07,72,,,41,3,,,
2014/06/02,08,93,,,50,3,,,
2014/06/02,09,136,,,64,5,,,
2014/06/02,10,176,,,69,12,,,
2014/06/02,11,195,,,76,15,,,
2014/06/02,12,209,,,89,15,,,
2014/06/02,13,221,,,102,16,,,
2014/06/02,14,223,,,106,16,,,
2014/06/02,15,229,,,109,15,,,
2014/06/02,16,217,,,98,15,,,
2014/06/02,17,213,,,98,15,,,
2014/06/02,18,204,,,92,15,,,
2014/06/02,19,189,,,76,18,,,
2014/06/02,20,143,,,61,18,,,
2014/06/02,21,94,,,56,5,,,
2014/06/02,22,86,,,50,4,,,
2014/06/02,23,80,,,47,4,,,
2014/06/02,24,74,,,43,4,,,
2014/06/03,01,73,,,42,3,,,
2014/06/03,02,70,,,40,3,,,
2014/06/03,03,71,,,40,3,,,
2014/06/03,04,65,,,36,3,,,
2014/06/03,05,67,,,38,3,,,
2014/06/03,06,68,,,37,3,,,
2014/06/03,07,68,,,36,3,,,
2014/06/03,08,85,,,43,3,,,
2014/06/03,09,131,,,65,5,,,
2014/06/03,10,173,,,70,12,,,
2014/06/03,11,202,,,85,14,,,
2014/06/03,12,214,,,95,15,,,
2014/06/03,13,224,,,107,15,,,
2014/06/03,14,240,,,124,14,,,
2014/06/03,15,241,,,122,15,,,
2014/06/03,16,235,,,115,14,,,
2014/06/03,17,218,,,103,15,,,
2014/06/03,18,210,,,94,15,,,
2014/06/03,19,193,,,80,18,,,
2014/06/03,20,143,,,61,19,,,
2014/06/03,21,96,,,54,11,,,
2014/06/03,22,91,,,49,10,,,
2014/06/03,23,86,,,47,11,,,
2014/06/03,24,80,,,46,5,,,
2014/06/04,01,74,,,43,3,,,
2014/06/04,02,73,,,42,3,,,
2014/06/04,03,73,,,43,3,,,
2014/06/04,04,70,,,40,3,,,
2014/06/04,05,72,,,41,3,,,
2014/06/04,06,72,,,41,3,,,
2014/06/04,07,73,,,41,3,,,
2014/06/04,08,91,,,46,3,,,
2014/06/04,09,131,,,66,4,,,
2014/06/04,10,184,,,80,12,,,
2014/06/04,11,204,,,86,14,,,
2014/06/04,12,212,,,94,14,,,
2014/06/04,13,215,,,101,14,,,
2014/06/04,14,218,,,104,14,,,
2014/06/04,15,212,,,98,14,,,
2014/06/04,16,197,,,85,14,,,
2014/06/04,17,184,,,74,14,,,
2014/06/04,18,182,,,72,14,,,
2014/06/04,19,172,,,64,17,,,
2014/06/04,20,133,,,55,16,,,
2014/06/04,21,89,,,51,4,,,
2014/06/04,22,83,,,47,3,,,
2014/06/04,23,76,,,44,3,,,
2014/06/04,24,74,,,43,3,,,
2014/06/05,01,73,,,42,3,,,
2014/06/05,02,71,,,40,3,,,
2014/06/05,03,73,,,42,3,,,
2014/06/05,04,69,,,39,3,,,
2014/06/05,05,70,,,40,3,,,
2014/06/05,06,69,,,38,3,,,
2014/06/05,07,71,,,37,3,,,
2014/06/05,08,86,,,42,3,,,
2014/06/05,09,123,,,55,4,,,
2014/06/05,10,158,,,58,12,,,
2014/06/05,11,183,,,66,14,,,
2014/06/05,12,186,,,71,14,,,
2014/06/05,13,188,,,73,14,,,
2014/06/05,14,177,,,65,14,,,
2014/06/05,15,187,,,71,14,,,
2014/06/05,16,185,,,71,14,,,
2014/06/05,17,177,,,66,14,,,
2014/06/05,18,176,,,64,14,,,
2014/06/05,19,174,,,61,17,,,
2014/06/05,20,130,,,52,18,,,
2014/06/05,21,84,,,49,3,,,
2014/06/05,22,78,,,45,3,,,
2014/06/05,23,72,,,41,3,,,
2014/06/05,24,72,,,40,3,,,
2014/06/06,01,69,,,39,3,,,
2014/06/06,02,66,,,36,3,,,
2014/06/06,03,68,,,38,3,,,
2014/06/06,04,65,,,35,3,,,
2014/06/06,05,66,,,36,3,,,
2014/06/06,06,67,,,37,3,,,
2014/06/06,07,67,,,35,3,,,
2014/06/06,08,83,,,41,3,,,
2014/06/06,09,123,,,58,5,,,
2014/06/06,10,168,,,63,12,,,
2014/06/06,11,187,,,69,14,,,
2014/06/06,12,197,,,78,14,,,
2014/06/06,13,216,,,95,15,,,
2014/06/06,14,217,,,99,14,,,
2014/06/06,15,220,,,104,15,,,
2014/06/06,16,213,,,96,14,,,
2014/06/06,17,207,,,94,15,,,
2014/06/06,18,204,,,89,15,,,
2014/06/06,19,187,,,75,18,,,
2014/06/06,20,142,,,62,17,,,
2014/06/06,21,91,,,55,4,,,
2014/06/06,22,82,,,48,3,,,
2014/06/06,23,77,,,44,3,,,
2014/06/06,24,74,,,42,3,,,
2014/06/07,01,70,,,41,3,,,
2014/06/07,02,71,,,40,3,,,
2014/06/07,03,70,,,40,3,,,
2014/06/07,04,66,,,36,3,,,
2014/06/07,05,68,,,38,3,,,
2014/06/07,06,68,,,36,3,,,
2014/06/07,07,70,,,37,3,,,
2014/06/07,08,84,,,43,3,,,
2014/06/07,09,128,,,57,4,,,
2014/06/07,10,166,,,62,12,,,
2014/06/07,11,184,,,65,14,,,
2014/06/07,12,190,,,71,14,,,
2014/06/07,13,186,,,70,14,,,
2014/06/07,14,188,,,73,13,,,
2014/06/07,15,184,,,70,13,,,
2014/06/07,16,190,,,74,13,,,
2014/06/07,17,185,,,72,14,,,
2014/06/07,18,188,,,72,14,,,
2014/06/07,19,177,,,65,17,,,
2014/06/07,20,140,,,57,16,,,
2014/06/07,21,92,,,53,3,,,
2014/06/07,22,81,,,46,3,,,
2014/06/07,23,75,,,43,3,,,
2014/06/07,24,75,,,42,3,,,
2014/06/08,01,73,,,43,3,,,
2014/06/08,02,71,,,41,3,,,
2014/06/08,03,73,,,42,3,,,
2014/06/08,04,71,,,40,3,,,
2014/06/08,05,71,,,41,3,,,
2014/06/08,06,73,,,41,3,,,
2014/06/08,07,71,,,38,3,,,
2014/06/08,08,96,,,45,3,,,
2014/06/08,09,138,,,62,6,,,
2014/06/08,10,182,,,66,14,,,
2014/06/08,11,195,,,76,14,,,
2014/06/08,12,201,,,82,14,,,
2014/06/08,13,202,,,86,15,,,
2014/06/08,14,201,,,87,14,,,
2014/06/08,15,209,,,91,14,,,
2014/06/08,16,200,,,84,15,,,
2014/06/08,17,199,,,84,14,,,
2014/06/08,18,190,,,78,14,,,
2014/06/08,19,180,,,68,17,,,
2014/06/08,20,135,,,58,17,,,
2014/06/08,21,90,,,53,3,,,
2014/06/08,22,84,,,49,3,,,
2014/06/08,23,77,,,45,3,,,
2014/06/08,24,75,,,43,3,,,
2014/06/09,01,74,,,43,3,,,
2014/06/09,02,72,,,41,3,,,
2014/06/09,03,73,,,43,3,,,
2014/06/09,04,68,,,38,3,,,
2014/06/09,05,71,,,41,3,,,
2014/06/09,06,72,,,40,3,,,
2014/06/09,07,71,,,39,3,,,
2014/06/09,08,88,,,46,3,,,
2014/06/09,09,123,,,60,4,,,
2014/06/09,10,164,,,61,12,,,
2014/06/09,11,184,,,67,14,,,
2014/06/09,12,192,,,76,14,,,
2014/06/09,13,197,,,82,14,,,
2014/06/09,14,197,,,87,15,,,
2014/06/09,15,207,,,91,14,,,
2014/06/09,16,203,,,90,14,,,
2014/06/09,17,202,,,88,15,,,
2014/06/09,18,201,,,87,15,,,
2014/06/09,19,190,,,76,18,,,
2014/06/09,20,139,,,62,17,,,
2014/06/09,21,90,,,54,4,,,
2014/06/09,22,83,,,48,3,,,
2014/06/09,23,79,,,46,3,,,
2014/06/09,24,77,,,44,3,,,
2014/06/10,01,74,,,43,3,,,
2014/06/10,02,73,,,42,3,,,
2014/06/10,03,74,,,43,3,,,
2014/06/10,04,70,,,40,3,,,
2014/06/10,05,70,,,40,3,,,
2014/06/10,06,70,,,39,3,,,
2014/06/10,07,77,,,41,5,,,
2014/06/10,08,98,,,49,4,,,
2014/06/10,09,136,,,66,5,,,
2014/06/10,10,178,,,70,12,,,
2014/06/10,11,194,,,74,14,,,
2014/06/10,12,198,,,80,14,,,
2014/06/10,13,205,,,88,15,,,
2014/06/10,14,209,,,94,14,,,
2014/06/10,15,211,,,92,14,,,
2014/06/10,16,207,,,87,15,,,
2014/06/10,17,198,,,82,15,,,
2014/06/10,18,194,,,78,14,,,
2014/06/10,19,193,,,78,18,,,
2014/06/10,20,144,,,63,16,,,
2014/06/10,21,91,,,55,4,,,
2014/06/10,22,86,,,51,3,,,
2014/06/10,23,82,,,49,3,,,
2014/06/10,24,79,,,48,4,,,
2014/06/11,01,77,,,47,3,,,
2014/06/11,02,73,,,43,3,,,
2014/06/11,03,73,,,44,3,,,
2014/06/11,04,70,,,40,3,,,
2014/06/11,05,71,,,41,3,,,
2014/06/11,06,72,,,42,3,,,
2014/06/11,07,72,,,41,3,,,
2014/06/11,08,74,,,43,3,,,
2014/06/11,09,88,,,53,4,,,
2014/06/11,10,102,,,50,14,,,
2014/06/11,11,101,,,50,15,,,
2014/06/11,12,109,,,54,15,,,
2014/06/11,13,109,,,58,13,,,
2014/06/11,14,104,,,57,12,,,
2014/06/11,15,93,,,57,5,,,
2014/06/11,16,91,,,55,6,,,
2014/06/11,17,94,,,56,7,,,
2014/06/11,18,90,,,55,5,,,
2014/06/11,19,85,,,50,4,,,
2014/06/11,20,80,,,48,4,,,
2014/06/11,21,85,,,51,4,,,
2014/06/11,22,79,,,47,3,,,
2014/06/11,23,74,,,43,3,,,
2014/06/11,24,74,,,43,3,,,
2014/06/12,01,74,,,43,3,,,
2014/06/12,02,70,,,40,3,,,
2014/06/12,03,73,,,42,3,,,
2014/06/12,04,69,,,39,3,,,
2014/06/12,05,69,,,40,3,,,
2014/06/12,06,70,,,40,3,,,
2014/06/12,07,70,,,38,3,,,
2014/06/12,08,87,,,44,3,,,
2014/06/12,09,127,,,58,4,,,
2014/06/12,10,173,,,63,13,,,
2014/06/12,11,187,,,66,15,,,
2014/06/12,12,189,,,69,15,,,
2014/06/12,13,183,,,67,15,,,
2014/06/12,14,182,,,67,14,,,
2014/06/12,15,185,,,67,15,,,
2014/06/12,16,179,,,63,15,,,
2014/06/12,17,176,,,61,15,,,
2014/06/12,18,172,,,58,15,,,
2014/06/12,19,172,,,57,18,,,
2014/06/12,20,132,,,52,17,,,
2014/06/12,21,87,,,49,4,,,
2014/06/12,22,79,,,44,3,,,
2014/06/12,23,75,,,42,3,,,
2014/06/12,24,74,,,42,3,,,
2014/06/13,01,73,,,42,3,,,
2014/06/13,02,70,,,40,3,,,
2014/06/13,03,70,,,40,3,,,
2014/06/13,04,68,,,38,3,,,
2014/06/13,05,67,,,38,3,,,
2014/06/13,06,69,,,38,3,,,
2014/06/13,07,68,,,37,3,,,
2014/06/13,08,86,,,43,3,,,
2014/06/13,09,122,,,55,4,,,
2014/06/13,10,158,,,56,12,,,
2014/06/13,11,175,,,60,14,,,
2014/06/13,12,180,,,65,14,,,
2014/06/13,13,174,,,60,15,,,
2014/06/13,14,175,,,61,15,,,
2014/06/13,15,173,,,61,14,,,
2014/06/13,16,171,,,59,14,,,
2014/06/13,17,169,,,57,14,,,
2014/06/13,18,168,,,57,14,,,
2014/06/13,19,165,,,54,17,,,
2014/06/13,20,126,,,48,16,,,
2014/06/13,21,82,,,48,3,,,
2014/06/13,22,74,,,41,3,,,
2014/06/13,23,71,,,39,3,,,
2014/06/13,24,68,,,38,3,,,
2014/06/14,01,69,,,39,3,,,
2014/06/14,02,65,,,35,3,,,
2014/06/14,03,68,,,38,3,,,
2014/06/14,04,65,,,35,3,,,
2014/06/14,05,67,,,37,3,,,
2014/06/14,06,67,,,37,3,,,
2014/06/14,07,65,,,34,3,,,
2014/06/14,08,86,,,41,3,,,
2014/06/14,09,126,,,55,5,,,
2014/06/14,10,162,,,57,12,,,
2014/06/14,11,181,,,66,14,,,
2014/06/14,12,192,,,72,14,,,
2014/06/14,13,191,,,75,14,,,
2014/06/14,14,192,,,77,15,,,
2014/06/14,15,195,,,79,15,,,
2014/06/14,16,192,,,74,15,,,
2014/06/14,17,188,,,72,14,,,
2014/06/14,18,180,,,67,15,,,
2014/06/14,19,172,,,61,18,,,
2014/06/14,20,133,,,54,18,,,
2014/06/14,21,88,,,53,4,,,
2014/06/14,22,82,,,47,4,,,
2014/06/14,23,79,,,46,3,,,
2014/06/14,24,79,,,47,3,,,
2014/06/15,01,78,,,46,3,,,
2014/06/15,02,75,,,44,3,,,
2014/06/15,03,75,,,44,3,,,
2014/06/15,04,73,,,43,3,,,
2014/06/15,05,74,,,43,3,,,
2014/06/15,06,76,,,44,3,,,
2014/06/15,07,74,,,42,3,,,
2014/06/15,08,98,,,48,3,,,
2014/06/15,09,142,,,62,6,,,
2014/06/15,10,183,,,65,14,,,
2014/06/15,11,190,,,73,14,,,
2014/06/15,12,196,,,79,15,,,
2014/06/15,13,196,,,80,14,,,
2014/06/15,14,199,,,85,14,,,
2014/06/15,15,202,,,85,14,,,
2014/06/15,16,198,,,81,15,,,
2014/06/15,17,195,,,80,15,,,
2014/06/15,18,192,,,77,14,,,
2014/06/15,19,182,,,68,18,,,
2014/06/15,20,140,,,57,17,,,
2014/06/15,21,89,,,53,4,,,
2014/06/15,22,82,,,47,3,,,
2014/06/15,23,77,,,45,3,,,
2014/06/15,24,77,,,45,3,,,
2014/06/16,01,74,,,43,3,,,
2014/06/16,02,75,,,44,3,,,
2014/06/16,03,75,,,45,3,,,
2014/06/16,04,73,,,43,3,,,
2014/06/16,05,73,,,42,3,,,
2014/06/16,06,74,,,44,3,,,
2014/06/16,07,75,,,41,3,,,
2014/06/16,08,92,,,49,3,,,
2014/06/16,09,130,,,61,4,,,
2014/06/16,10,168,,,59,12,,,
2014/06/16,11,196,,,77,15,,,
2014/06/16,12,199,,,81,15,,,
2014/06/16,13,204,,,84,16,,,
2014/06/16,14,203,,,86,15,,,
2014/06/16,15,198,,,84,14,,,
2014/06/16,16,195,,,79,14,,,
2014/06/16,17,195,,,78,15,,,
2014/06/16,18,185,,,71,15,,,
2014/06/16,19,181,,,69,18,,,
2014/06/16,20,140,,,58,18,,,
2014/06/16,21,88,,,52,4,,,
2014/06/16,22,80,,,45,3,,,
2014/06/16,23,73,,,41,3,,,
2014/06/16,24,71,,,38,3,,,
2014/06/17,01,68,,,40,3,,,
2014/06/17,02,67,,,37,3,,,
2014/06/17,03,67,,,38,3,,,
2014/06/17,04,65,,,35,3,,,
2014/06/17,05,70,,,40,3,,,
2014/06/17,06,72,,,41,3,,,
2014/06/17,07,72,,,40,3,,,
2014/06/17,08,90,,,47,3,,,
2014/06/17,09,127,,,59,4,,,
2014/06/17,10,172,,,66,12,,,
2014/06/17,11,192,,,73,14,,,
2014/06/17,12,200,,,78,14,,,
2014/06/17,13,199,,,83,15,,,
2014/06/17,14,196,,,81,14,,,
2014/06/17,15,197,,,83,14,,,
2014/06/17,16,196,,,82,14,,,
2014/06/17,17,189,,,73,15,,,
2014/06/17,18,180,,,68,14,,,
2014/06/17,19,174,,,61,17,,,
2014/06/17,20,132,,,56,16,,,
2014/06/17,21,87,,,51,4,,,
2014/06/17,22,79,,,45,3,,,
2014/06/17,23,75,,,43,3,,,
2014/06/17,24,73,,,38,3,,,
2014/06/18,01,70,,,37,3,,,
2014/06/18,02,69,,,38,3,,,
2014/06/18,03,70,,,41,3,,,
2014/06/18,04,66,,,36,3,,,
2014/06/18,05,66,,,34,3,,,
2014/06/18,06,68,,,37,3,,,
2014/06/18,07,67,,,34,3,,,
2014/06/18,08,85,,,40,3,,,
2014/06/18,09,127,,,58,4,,,
2014/06/18,10,159,,,58,10,,,
2014/06/18,11,174,,,65,14,,,
2014/06/18,12,179,,,55,12,,,
2014/06/18,13,183,,,67,13,,,
2014/06/18,14,183,,,66,13,,,
2014/06/18,15,181,,,69,14,,,
2014/06/18,16,178,,,60,13,,,
2014/06/18,17,178,,,57,12,,,
2014/06/18,18,180,,,70,14,,,
2014/06/18,19,169,,,56,16,,,
2014/06/18,20,130,,,52,16,,,
2014/06/18,21,87,,,49,3,,,
2014/06/18,22,79,,,45,3,,,
2014/06/18,23,75,,,39,3,,,
2014/06/18,24,73,,,41,3,,,
2014/06/19,01,67,,,38,3,,,
2014/06/19,02,66,,,33,3,,,
2014/06/19,03,67,,,38,3,,,
2014/06/19,04,63,,,31,3,,,
2014/06/19,05,63,,,34,3,,,
2014/06/19,06,63,,,30,3,,,
2014/06/19,07,65,,,34,3,,,
2014/06/19,08,84,,,41,3,,,
2014/06/19,09,126,,,46,4,,,
2014/06/19,10,162,,,53,11,,,
2014/06/19,11,186,,,64,15,,,
2014/06/19,12,196,,,78,15,,,
2014/06/19,13,191,,,69,14,,,
2014/06/19,14,195,,,72,14,,,
2014/06/19,15,196,,,72,14,,,
2014/06/19,16,194,,,79,15,,,
2014/06/19,17,190,,,71,14,,,
2014/06/19,18,180,,,61,13,,,
2014/06/19,19,178,,,62,19,,,
2014/06/19,20,134,,,49,15,,,
2014/06/19,21,86,,,46,3,,,
2014/06/19,22,80,,,42,3,,,
2014/06/19,23,77,,,36,3,,,
2014/06/19,24,74,,,35,3,,,
2014/06/20,01,73,,,42,3,,,
2014/06/20,02,71,,,37,3,,,
2014/06/20,03,73,,,42,3,,,
2014/06/20,04,67,,,38,3,,,
2014/06/20,05,70,,,39,3,,,
2014/06/20,06,68,,,38,3,,,
2014/06/20,07,70,,,38,3,,,
2014/06/20,08,91,,,43,3,,,
2014/06/20,09,125,,,54,4,,,
2014/06/20,10,165,,,60,12,,,
2014/06/20,11,193,,,74,14,,,
2014/06/20,12,199,,,73,13,,,
2014/06/20,13,202,,,84,15,,,
2014/06/20,14,205,,,80,14,,,
2014/06/20,15,211,,,84,14,,,
2014/06/20,16,194,,,81,15,,,
2014/06/20,17,202,,,84,15,,,
2014/06/20,18,193,,,76,15,,,
2014/06/20,19,189,,,59,15,,,
2014/06/20,20,145,,,60,17,,,
2014/06/20,21,93,,,55,3,,,
2014/06/20,22,84,,,49,3,,,
2014/06/20,23,77,,,38,3,,,
2014/06/20,24,76,,,44,3,,,
2014/06/21,01,74,,,43,3,,,
2014/06/21,02,71,,,35,2,,,
2014/06/21,03,72,,,41,3,,,
2014/06/21,04,70,,,39,3,,,
2014/06/21,05,70,,,40,3,,,
2014/06/21,06,71,,,37,3,,,
2014/06/21,07,70,,,38,3,,,
2014/06/21,08,92,,,46,3,,,
2014/06/21,09,133,,,57,4,,,
2014/06/21,10,179,,,71,12,,,
2014/06/21,11,202,,,81,14,,,
2014/06/21,12,211,,,82,13,,,
2014/06/21,13,209,,,86,13,,,
2014/06/21,14,218,,,92,13,,,
2014/06/21,15,216,,,91,13,,,
2014/06/21,16,211,,,93,15,,,
2014/06/21,17,200,,,86,15,,,
2014/06/21,18,196,,,83,14,,,
2014/06/21,19,183,,,67,16,,,
2014/06/21,20,141,,,55,14,,,
2014/06/21,21,92,,,49,3,,,
2014/06/21,22,84,,,49,4,,,
2014/06/21,23,80,,,46,3,,,
2014/06/21,24,77,,,45,3,,,
2014/06/22,01,75,,,39,3,,,
2014/06/22,02,74,,,40,3,,,
2014/06/22,03,75,,,44,3,,,
2014/06/22,04,72,,,41,3,,,
2014/06/22,05,71,,,35,2,,,
2014/06/22,06,72,,,37,3,,,
2014/06/22,07,70,,,35,3,,,
2014/06/22,08,92,,,42,3,,,
2014/06/22,09,137,,,59,6,,,
2014/06/22,10,177,,,45,11,,,
2014/06/22,11,188,,,68,15,,,
2014/06/22,12,188,,,71,14,,,
2014/06/22,13,193,,,79,14,,,
2014/06/22,14,193,,,76,14,,,
2014/06/22,15,192,,,77,14,,,
2014/06/22,16,186,,,63,13,,,
2014/06/22,17,183,,,68,14,,,
2014/06/22,18,181,,,63,13,,,
2014/06/22,19,176,,,59,17,,,
2014/06/22,20,133,,,53,16,,,
2014/06/22,21,87,,,50,3,,,
2014/06/22,22,78,,,45,3,,,
2014/06/22,23,75,,,43,3,,,
2014/06/22,24,74,,,42,3,,,
2014/06/23,01,72,,,38,2,,,
2014/06/23,02,69,,,36,2,,,
2014/06/23,03,71,,,41,3,,,
2014/06/23,04,67,,,34,3,,,
2014/06/23,05,68,,,29,2,,,
2014/06/23,06,66,,,36,3,,,
2014/06/23,07,68,,,36,3,,,
2014/06/23,08,87,,,43,3,,,
2014/06/23,09,128,,,53,4,,,
2014/06/23,10,165,,,61,12,,,
2014/06/23,11,190,,,67,13,,,
2014/06/23,12,198,,,79,14,,,
2014/06/23,13,207,,,86,14,,,
2014/06/23,14,203,,,85,14,,,
2014/06/23,15,206,,,87,14,,,
2014/06/23,16,196,,,79,15,,,
2014/06/23,17,193,,,77,15,,,
2014/06/23,18,188,,,60,12,,,
2014/06/23,19,177,,,64,18,,,
2014/06/23,20,135,,,54,16,,,
2014/06/23,21,84,,,50,3,,,
2014/06/23,22,76,,,40,3,,,
2014/06/23,23,73,,,40,3,,,
2014/06/23,24,71,,,38,3,,,
2014/06/24,01,68,,,37,3,,,
2014/06/24,02,67,,,33,2,,,
2014/06/24,03,69,,,38,3,,,
2014/06/24,04,65,,,35,3,,,
2014/06/24,05,68,,,35,3,,,
2014/06/24,06,67,,,32,3,,,
