計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/07/02,11,159,,,19,,,,
2014/07/02,12,157,,,23,,,,
2014/07/02,13,165,,,29,,,,
2014/07/02,14,163,,,25,,,,
2014/07/02,15,160,,,28,,,,
2014/07/02,16,163,,,21,,,,
2014/07/02,17,157,,,21,,,,
2014/07/02,18,153,,,18,,,,
2014/07/02,19,141,,,20,,,,
2014/07/02,20,142,,,22,,,,
2014/07/02,21,141,,,21,,,,
2014/07/02,22,134,,,12,,,,
2014/07/02,23,73,,,14,,,,
2014/07/02,24,59,,,13,,,,
2014/07/03,01,63,,,16,,,,
2014/07/03,02,66,,,18,,,,
2014/07/03,03,72,,,21,,,,
2014/07/03,04,56,,,10,,,,
2014/07/03,05,56,,,12,,,,
2014/07/03,06,59,,,13,,,,
2014/07/03,07,94,,,20,,,,
2014/07/03,08,109,,,21,,,,
2014/07/03,09,112,,,20,,,,
2014/07/03,10,146,,,17,,,,
2014/07/03,11,155,,,19,,,,
2014/07/03,12,153,,,19,,,,
2014/07/03,13,150,,,24,,,,
2014/07/03,14,157,,,23,,,,
2014/07/03,15,145,,,23,,,,
2014/07/03,16,145,,,16,,,,
2014/07/03,17,134,,,16,,,,
2014/07/03,18,128,,,14,,,,
2014/07/03,19,126,,,17,,,,
2014/07/03,20,129,,,20,,,,
2014/07/03,21,129,,,20,,,,
2014/07/03,22,121,,,11,,,,
2014/07/03,23,64,,,10,,,,
2014/07/03,24,55,,,12,,,,
2014/07/04,01,58,,,16,,,,
2014/07/04,02,61,,,17,,,,
2014/07/04,03,66,,,19,,,,
2014/07/04,04,54,,,11,,,,
2014/07/04,05,53,,,11,,,,
2014/07/04,06,56,,,13,,,,
2014/07/04,07,91,,,19,,,,
2014/07/04,08,104,,,19,,,,
2014/07/04,09,108,,,19,,,,
2014/07/04,10,146,,,17,,,,
2014/07/04,11,158,,,19,,,,
2014/07/04,12,160,,,21,,,,
2014/07/04,13,164,,,26,,,,
2014/07/04,14,163,,,25,,,,
2014/07/04,15,156,,,26,,,,
2014/07/04,16,158,,,20,,,,
2014/07/04,17,145,,,17,,,,
2014/07/04,18,138,,,15,,,,
2014/07/04,19,135,,,19,,,,
2014/07/04,20,137,,,22,,,,
2014/07/04,21,135,,,21,,,,
2014/07/04,22,129,,,11,,,,
2014/07/04,23,67,,,12,,,,
2014/07/04,24,58,,,13,,,,
2014/07/05,01,61,,,16,,,,
2014/07/05,02,64,,,18,,,,
2014/07/05,03,68,,,19,,,,
2014/07/05,04,55,,,11,,,,
2014/07/05,05,55,,,11,,,,
2014/07/05,06,56,,,12,,,,
2014/07/05,07,96,,,21,,,,
2014/07/05,08,105,,,18,,,,
2014/07/05,09,111,,,19,,,,
2014/07/05,10,155,,,16,,,,
2014/07/05,11,167,,,17,,,,
2014/07/05,12,165,,,21,,,,
2014/07/05,13,161,,,25,,,,
2014/07/05,14,159,,,22,,,,
2014/07/05,15,148,,,23,,,,
2014/07/05,16,156,,,20,,,,
2014/07/05,17,152,,,18,,,,
2014/07/05,18,148,,,18,,,,
2014/07/05,19,120,,,17,,,,
2014/07/05,20,125,,,18,,,,
2014/07/05,21,138,,,23,,,,
2014/07/05,22,130,,,12,,,,
2014/07/05,23,71,,,12,,,,
2014/07/05,24,59,,,13,,,,
2014/07/06,01,62,,,16,,,,
2014/07/06,02,65,,,18,,,,
2014/07/06,03,69,,,20,,,,
2014/07/06,04,57,,,11,,,,
2014/07/06,05,56,,,11,,,,
2014/07/06,06,58,,,12,,,,
2014/07/06,07,95,,,22,,,,
2014/07/06,08,102,,,21,,,,
2014/07/06,09,119,,,25,,,,
2014/07/06,10,166,,,23,,,,
2014/07/06,11,163,,,26,,,,
2014/07/06,12,162,,,26,,,,
2014/07/06,13,164,,,33,,,,
2014/07/06,14,158,,,28,,,,
2014/07/06,15,154,,,29,,,,
2014/07/06,16,158,,,22,,,,
2014/07/06,17,152,,,20,,,,
2014/07/06,18,138,,,18,,,,
2014/07/06,19,130,,,18,,,,
2014/07/06,20,135,,,19,,,,
2014/07/06,21,135,,,22,,,,
2014/07/06,22,128,,,11,,,,
2014/07/06,23,73,,,13,,,,
2014/07/06,24,59,,,12,,,,
2014/07/07,01,61,,,16,,,,
2014/07/07,02,65,,,18,,,,
2014/07/07,03,69,,,20,,,,
2014/07/07,04,57,,,11,,,,
2014/07/07,05,55,,,11,,,,
2014/07/07,06,57,,,12,,,,
2014/07/07,07,92,,,21,,,,
2014/07/07,08,106,,,20,,,,
2014/07/07,09,111,,,21,,,,
2014/07/07,10,145,,,15,,,,
2014/07/07,11,145,,,17,,,,
2014/07/07,12,147,,,19,,,,
2014/07/07,13,144,,,25,,,,
2014/07/07,14,151,,,24,,,,
2014/07/07,15,142,,,26,,,,
2014/07/07,16,144,,,21,,,,
2014/07/07,17,142,,,17,,,,
2014/07/07,18,132,,,18,,,,
2014/07/07,19,137,,,22,,,,
2014/07/07,20,141,,,23,,,,
2014/07/07,21,135,,,22,,,,
2014/07/07,22,133,,,16,,,,
2014/07/07,23,73,,,16,,,,
2014/07/07,24,62,,,16,,,,
2014/07/08,01,64,,,18,,,,
2014/07/08,02,69,,,21,,,,
2014/07/08,03,70,,,22,,,,
2014/07/08,04,60,,,14,,,,
2014/07/08,05,58,,,13,,,,
2014/07/08,06,63,,,16,,,,
2014/07/08,07,102,,,25,,,,
2014/07/08,08,113,,,26,,,,
2014/07/08,09,119,,,28,,,,
2014/07/08,10,171,,,29,,,,
2014/07/08,11,170,,,29,,,,
2014/07/08,12,175,,,29,,,,
2014/07/08,13,170,,,34,,,,
2014/07/08,14,174,,,32,,,,
2014/07/08,15,173,,,37,,,,
2014/07/08,16,176,,,31,,,,
2014/07/08,17,170,,,28,,,,
2014/07/08,18,155,,,24,,,,
2014/07/08,19,151,,,26,,,,
2014/07/08,20,146,,,24,,,,
2014/07/08,21,150,,,26,,,,
2014/07/08,22,147,,,18,,,,
2014/07/08,23,90,,,19,,,,
2014/07/08,24,75,,,20,,,,
2014/07/09,01,72,,,19,,,,
2014/07/09,02,77,,,23,,,,
2014/07/09,03,79,,,25,,,,
2014/07/09,04,67,,,16,,,,
2014/07/09,05,63,,,14,,,,
2014/07/09,06,67,,,17,,,,
2014/07/09,07,103,,,28,,,,
2014/07/09,08,129,,,32,,,,
2014/07/09,09,139,,,35,,,,
2014/07/09,10,174,,,28,,,,
2014/07/09,11,172,,,32,,,,
2014/07/09,12,170,,,27,,,,
2014/07/09,13,172,,,33,,,,
2014/07/09,14,164,,,26,,,,
2014/07/09,15,166,,,33,,,,
2014/07/09,16,172,,,23,,,,
2014/07/09,17,168,,,25,,,,
2014/07/09,18,155,,,22,,,,
2014/07/09,19,144,,,20,,,,
2014/07/09,20,146,,,20,,,,
2014/07/09,21,144,,,22,,,,
2014/07/09,22,138,,,13,,,,
2014/07/09,23,78,,,14,,,,
2014/07/09,24,67,,,14,,,,
2014/07/10,01,68,,,17,,,,
2014/07/10,02,72,,,19,,,,
2014/07/10,03,76,,,21,,,,
2014/07/10,04,65,,,12,,,,
2014/07/10,05,65,,,13,,,,
2014/07/10,06,69,,,14,,,,
2014/07/10,07,109,,,28,,,,
2014/07/10,08,122,,,26,,,,
2014/07/10,09,127,,,30,,,,
2014/07/10,10,174,,,30,,,,
2014/07/10,11,168,,,29,,,,
2014/07/10,12,165,,,29,,,,
2014/07/10,13,161,,,32,,,,
2014/07/10,14,162,,,30,,,,
2014/07/10,15,160,,,34,,,,
2014/07/10,16,163,,,26,,,,
2014/07/10,17,155,,,23,,,,
2014/07/10,18,150,,,24,,,,
2014/07/10,19,142,,,23,,,,
2014/07/10,20,147,,,24,,,,
2014/07/10,21,144,,,24,,,,
2014/07/10,22,143,,,18,,,,
2014/07/10,23,84,,,18,,,,
2014/07/10,24,69,,,18,,,,
2014/07/11,01,69,,,19,,,,
2014/07/11,02,74,,,23,,,,
2014/07/11,03,78,,,25,,,,
2014/07/11,04,65,,,15,,,,
2014/07/11,05,62,,,14,,,,
2014/07/11,06,68,,,18,,,,
2014/07/11,07,104,,,26,,,,
2014/07/11,08,120,,,26,,,,
2014/07/11,09,118,,,27,,,,
2014/07/11,10,163,,,27,,,,
2014/07/11,11,166,,,29,,,,
2014/07/11,12,161,,,29,,,,
2014/07/11,13,158,,,31,,,,
2014/07/11,14,161,,,31,,,,
2014/07/11,15,159,,,33,,,,
2014/07/11,16,168,,,25,,,,
2014/07/11,17,154,,,23,,,,
2014/07/11,18,149,,,24,,,,
2014/07/11,19,142,,,22,,,,
2014/07/11,20,148,,,25,,,,
2014/07/11,21,144,,,24,,,,
2014/07/11,22,138,,,17,,,,
2014/07/11,23,76,,,16,,,,
2014/07/11,24,65,,,16,,,,
2014/07/12,01,65,,,18,,,,
2014/07/12,02,70,,,21,,,,
2014/07/12,03,70,,,21,,,,
2014/07/12,04,60,,,14,,,,
2014/07/12,05,57,,,13,,,,
2014/07/12,06,61,,,16,,,,
2014/07/12,07,101,,,25,,,,
2014/07/12,08,117,,,25,,,,
2014/07/12,09,127,,,29,,,,
2014/07/12,10,161,,,27,,,,
2014/07/12,11,165,,,30,,,,
2014/07/12,12,171,,,34,,,,
2014/07/12,13,163,,,36,,,,
2014/07/12,14,167,,,31,,,,
2014/07/12,15,167,,,38,,,,
2014/07/12,16,170,,,27,,,,
2014/07/12,17,163,,,26,,,,
2014/07/12,18,155,,,27,,,,
2014/07/12,19,142,,,24,,,,
2014/07/12,20,145,,,25,,,,
2014/07/12,21,142,,,25,,,,
2014/07/12,22,137,,,17,,,,
2014/07/12,23,77,,,18,,,,
2014/07/12,24,66,,,18,,,,
2014/07/13,01,65,,,19,,,,
2014/07/13,02,70,,,22,,,,
2014/07/13,03,73,,,23,,,,
2014/07/13,04,61,,,14,,,,
2014/07/13,05,58,,,13,,,,
2014/07/13,06,62,,,16,,,,
2014/07/13,07,101,,,25,,,,
2014/07/13,08,115,,,26,,,,
2014/07/13,09,118,,,26,,,,
2014/07/13,10,149,,,23,,,,
2014/07/13,11,148,,,24,,,,
2014/07/13,12,143,,,25,,,,
2014/07/13,13,146,,,27,,,,
2014/07/13,14,151,,,27,,,,
2014/07/13,15,152,,,31,,,,
2014/07/13,16,159,,,24,,,,
2014/07/13,17,148,,,21,,,,
2014/07/13,18,142,,,22,,,,
2014/07/13,19,139,,,22,,,,
2014/07/13,20,144,,,24,,,,
2014/07/13,21,138,,,23,,,,
2014/07/13,22,134,,,17,,,,
2014/07/13,23,76,,,16,,,,
2014/07/13,24,62,,,15,,,,
2014/07/14,01,63,,,18,,,,
2014/07/14,02,67,,,21,,,,
2014/07/14,03,70,,,22,,,,
2014/07/14,04,60,,,14,,,,
2014/07/14,05,57,,,13,,,,
2014/07/14,06,60,,,16,,,,
2014/07/14,07,98,,,26,,,,
2014/07/14,08,110,,,25,,,,
2014/07/14,09,113,,,24,,,,
2014/07/14,10,158,,,23,,,,
2014/07/14,11,157,,,26,,,,
2014/07/14,12,161,,,28,,,,
2014/07/14,13,156,,,30,,,,
2014/07/14,14,154,,,28,,,,
2014/07/14,15,152,,,31,,,,
2014/07/14,16,159,,,25,,,,
2014/07/14,17,151,,,20,,,,
2014/07/14,18,143,,,23,,,,
2014/07/14,19,135,,,22,,,,
2014/07/14,20,141,,,23,,,,
2014/07/14,21,136,,,23,,,,
2014/07/14,22,131,,,16,,,,
2014/07/14,23,80,,,16,,,,
2014/07/14,24,63,,,16,,,,
2014/07/15,01,62,,,18,,,,
2014/07/15,02,68,,,21,,,,
2014/07/15,03,70,,,23,,,,
2014/07/15,04,57,,,13,,,,
2014/07/15,05,56,,,13,,,,
2014/07/15,06,59,,,15,,,,
2014/07/15,07,98,,,24,,,,
2014/07/15,08,115,,,24,,,,
2014/07/15,09,120,,,24,,,,
2014/07/15,10,162,,,26,,,,
2014/07/15,11,167,,,27,,,,
2014/07/15,12,169,,,30,,,,
2014/07/15,13,161,,,33,,,,
2014/07/15,14,170,,,29,,,,
2014/07/15,15,168,,,33,,,,
2014/07/15,16,170,,,28,,,,
2014/07/15,17,164,,,25,,,,
2014/07/15,18,157,,,26,,,,
2014/07/15,19,145,,,25,,,,
2014/07/15,20,146,,,23,,,,
2014/07/15,21,141,,,24,,,,
2014/07/15,22,139,,,17,,,,
2014/07/15,23,81,,,18,,,,
2014/07/15,24,67,,,17,,,,
2014/07/16,01,66,,,18,,,,
2014/07/16,02,71,,,22,,,,
2014/07/16,03,74,,,24,,,,
2014/07/16,04,63,,,15,,,,
2014/07/16,05,60,,,14,,,,
2014/07/16,06,62,,,16,,,,
2014/07/16,07,98,,,25,,,,
2014/07/16,08,116,,,26,,,,
2014/07/16,09,125,,,31,,,,
2014/07/16,10,171,,,28,,,,
2014/07/16,11,172,,,26,,,,
2014/07/16,12,175,,,34,,,,
2014/07/16,13,169,,,33,,,,
2014/07/16,14,168,,,28,,,,
2014/07/16,15,165,,,31,,,,
2014/07/16,16,168,,,27,,,,
2014/07/16,17,163,,,26,,,,
2014/07/16,18,149,,,20,,,,
2014/07/16,19,141,,,22,,,,
2014/07/16,20,149,,,25,,,,
2014/07/16,21,144,,,24,,,,
2014/07/16,22,140,,,17,,,,
2014/07/16,23,81,,,18,,,,
2014/07/16,24,70,,,17,,,,
2014/07/17,01,68,,,19,,,,
2014/07/17,02,75,,,23,,,,
2014/07/17,03,84,,,24,,,,
2014/07/17,04,83,,,15,,,,
2014/07/17,05,83,,,15,,,,
2014/07/17,06,69,,,17,,,,
2014/07/17,07,104,,,26,,,,
2014/07/17,08,120,,,26,,,,
2014/07/17,09,132,,,30,,,,
2014/07/17,10,169,,,31,,,,
2014/07/17,11,169,,,30,,,,
2014/07/17,12,168,,,29,,,,
2014/07/17,13,161,,,31,,,,
2014/07/17,14,167,,,27,,,,
2014/07/17,15,158,,,29,,,,
2014/07/17,16,163,,,22,,,,
2014/07/17,17,163,,,26,,,,
2014/07/17,18,154,,,25,,,,
2014/07/17,19,144,,,23,,,,
2014/07/17,20,147,,,24,,,,
2014/07/17,21,140,,,23,,,,
2014/07/17,22,139,,,17,,,,
2014/07/17,23,84,,,19,,,,
2014/07/17,24,67,,,17,,,,
2014/07/18,01,67,,,18,,,,
2014/07/18,02,72,,,22,,,,
2014/07/18,03,75,,,23,,,,
2014/07/18,04,64,,,15,,,,
2014/07/18,05,62,,,15,,,,
2014/07/18,06,66,,,16,,,,
2014/07/18,07,109,,,26,,,,
2014/07/18,08,123,,,26,,,,
2014/07/18,09,124,,,27,,,,
2014/07/18,10,161,,,26,,,,
2014/07/18,11,166,,,28,,,,
2014/07/18,12,169,,,30,,,,
2014/07/18,13,163,,,34,,,,
2014/07/18,14,164,,,31,,,,
2014/07/18,15,165,,,37,,,,
2014/07/18,16,167,,,29,,,,
2014/07/18,17,155,,,25,,,,
2014/07/18,18,153,,,24,,,,
2014/07/18,19,143,,,23,,,,
2014/07/18,20,148,,,24,,,,
2014/07/18,21,144,,,24,,,,
2014/07/18,22,139,,,17,,,,
2014/07/18,23,84,,,18,,,,
2014/07/18,24,68,,,17,,,,
2014/07/19,01,68,,,19,,,,
2014/07/19,02,71,,,22,,,,
2014/07/19,03,74,,,22,,,,
2014/07/19,04,64,,,14,,,,
2014/07/19,05,62,,,15,,,,
2014/07/19,06,65,,,15,,,,
2014/07/19,07,109,,,26,,,,
2014/07/19,08,122,,,25,,,,
2014/07/19,09,123,,,29,,,,
2014/07/19,10,165,,,27,,,,
2014/07/19,11,174,,,29,,,,
2014/07/19,12,166,,,27,,,,
2014/07/19,13,162,,,29,,,,
2014/07/19,14,167,,,28,,,,
2014/07/19,15,156,,,30,,,,
2014/07/19,16,161,,,21,,,,
2014/07/19,17,162,,,23,,,,
2014/07/19,18,147,,,20,,,,
2014/07/19,19,137,,,19,,,,
2014/07/19,20,142,,,20,,,,
2014/07/19,21,141,,,22,,,,
2014/07/19,22,136,,,13,,,,
2014/07/19,23,84,,,16,,,,
2014/07/19,24,68,,,16,,,,
2014/07/20,01,68,,,19,,,,
2014/07/20,02,70,,,20,,,,
2014/07/20,03,72,,,21,,,,
2014/07/20,04,61,,,12,,,,
2014/07/20,05,63,,,16,,,,
2014/07/20,06,67,,,14,,,,
2014/07/20,07,104,,,24,,,,
2014/07/20,08,115,,,21,,,,
2014/07/20,09,112,,,22,,,,
2014/07/20,10,150,,,20,,,,
2014/07/20,11,160,,,26,,,,
2014/07/20,12,165,,,29,,,,
2014/07/20,13,157,,,30,,,,
2014/07/20,14,167,,,27,,,,
2014/07/20,15,162,,,30,,,,
2014/07/20,16,169,,,23,,,,
2014/07/20,17,156,,,25,,,,
2014/07/20,18,150,,,22,,,,
2014/07/20,19,143,,,22,,,,
2014/07/20,20,142,,,21,,,,
2014/07/20,21,137,,,21,,,,
2014/07/20,22,132,,,12,,,,
2014/07/20,23,74,,,14,,,,
2014/07/20,24,62,,,13,,,,
2014/07/21,01,63,,,16,,,,
2014/07/21,02,67,,,18,,,,
2014/07/21,03,71,,,20,,,,
2014/07/21,04,58,,,11,,,,
2014/07/21,05,58,,,12,,,,
2014/07/21,06,59,,,12,,,,
2014/07/21,07,97,,,22,,,,
2014/07/21,08,113,,,22,,,,
2014/07/21,09,123,,,26,,,,
2014/07/21,10,162,,,26,,,,
2014/07/21,11,165,,,30,,,,
2014/07/21,12,169,,,28,,,,
2014/07/21,13,165,,,30,,,,
2014/07/21,14,165,,,29,,,,
2014/07/21,15,164,,,33,,,,
2014/07/21,16,169,,,26,,,,
2014/07/21,17,164,,,24,,,,
2014/07/21,18,153,,,21,,,,
2014/07/21,19,143,,,23,,,,
2014/07/21,20,150,,,24,,,,
2014/07/21,21,146,,,25,,,,
2014/07/21,22,143,,,17,,,,
2014/07/21,23,85,,,18,,,,
2014/07/21,24,70,,,18,,,,
2014/07/22,01,70,,,19,,,,
2014/07/22,02,75,,,22,,,,
2014/07/22,03,78,,,25,,,,
2014/07/22,04,65,,,15,,,,
2014/07/22,05,62,,,15,,,,
2014/07/22,06,66,,,16,,,,
2014/07/22,07,103,,,26,,,,
2014/07/22,08,129,,,27,,,,
2014/07/22,09,135,,,30,,,,
2014/07/22,10,170,,,29,,,,
2014/07/22,11,172,,,30,,,,
2014/07/22,12,171,,,28,,,,
2014/07/22,13,170,,,32,,,,
2014/07/22,14,174,,,28,,,,
2014/07/22,15,171,,,34,,,,
2014/07/22,16,172,,,28,,,,
2014/07/22,17,162,,,24,,,,
2014/07/22,18,151,,,19,,,,
2014/07/22,19,146,,,21,,,,
2014/07/22,20,154,,,27,,,,
2014/07/22,21,147,,,25,,,,
2014/07/22,22,144,,,17,,,,
2014/07/22,23,91,,,18,,,,
2014/07/22,24,72,,,18,,,,
2014/07/23,01,72,,,20,,,,
2014/07/23,02,76,,,24,,,,
2014/07/23,03,79,,,25,,,,
2014/07/23,04,65,,,15,,,,
2014/07/23,05,63,,,15,,,,
2014/07/23,06,67,,,17,,,,
2014/07/23,07,104,,,27,,,,
2014/07/23,08,119,,,28,,,,
2014/07/23,09,133,,,33,,,,
2014/07/23,10,164,,,26,,,,
2014/07/23,11,170,,,32,,,,
2014/07/23,12,167,,,30,,,,
2014/07/23,13,166,,,34,,,,
2014/07/23,14,161,,,30,,,,
2014/07/23,15,159,,,32,,,,
2014/07/23,16,167,,,24,,,,
2014/07/23,17,164,,,27,,,,
2014/07/23,18,148,,,20,,,,
2014/07/23,19,145,,,22,,,,
2014/07/23,20,149,,,24,,,,
2014/07/23,21,146,,,25,,,,
2014/07/23,22,144,,,18,,,,
2014/07/23,23,84,,,19,,,,
2014/07/23,24,72,,,18,,,,
2014/07/24,01,71,,,19,,,,
2014/07/24,02,76,,,23,,,,
2014/07/24,03,81,,,26,,,,
2014/07/24,04,69,,,16,,,,
2014/07/24,05,67,,,16,,,,
2014/07/24,06,68,,,17,,,,
2014/07/24,07,105,,,27,,,,
2014/07/24,08,121,,,28,,,,
2014/07/24,09,121,,,29,,,,
2014/07/24,10,161,,,27,,,,
2014/07/24,11,157,,,25,,,,
2014/07/24,12,160,,,28,,,,
2014/07/24,13,157,,,31,,,,
2014/07/24,14,162,,,32,,,,
2014/07/24,15,167,,,38,,,,
2014/07/24,16,173,,,33,,,,
2014/07/24,17,166,,,30,,,,
2014/07/24,18,152,,,24,,,,
2014/07/24,19,146,,,25,,,,
2014/07/24,20,149,,,25,,,,
2014/07/24,21,144,,,25,,,,
2014/07/24,22,140,,,18,,,,
2014/07/24,23,85,,,18,,,,
2014/07/24,24,69,,,17,,,,
2014/07/25,01,70,,,19,,,,
2014/07/25,02,74,,,22,,,,
2014/07/25,03,78,,,25,,,,
2014/07/25,04,68,,,16,,,,
2014/07/25,05,64,,,15,,,,
2014/07/25,06,66,,,16,,,,
2014/07/25,07,107,,,27,,,,
2014/07/25,08,130,,,29,,,,
2014/07/25,09,135,,,32,,,,
2014/07/25,10,169,,,29,,,,
2014/07/25,11,170,,,26,,,,
2014/07/25,12,172,,,30,,,,
2014/07/25,13,175,,,35,,,,
2014/07/25,14,166,,,31,,,,
2014/07/25,15,173,,,36,,,,
2014/07/25,16,176,,,31,,,,
2014/07/25,17,173,,,32,,,,
2014/07/25,18,168,,,27,,,,
2014/07/25,19,160,,,28,,,,
2014/07/25,20,161,,,27,,,,
2014/07/25,21,153,,,27,,,,
2014/07/25,22,153,,,20,,,,
2014/07/25,23,97,,,20,,,,
2014/07/25,24,83,,,20,,,,
2014/07/26,01,84,,,20,,,,
2014/07/26,02,87,,,23,,,,
2014/07/26,03,91,,,26,,,,
2014/07/26,04,81,,,16,,,,
2014/07/26,05,77,,,16,,,,
2014/07/26,06,90,,,18,,,,
2014/07/26,07,126,,,32,,,,
2014/07/26,08,143,,,35,,,,
2014/07/26,09,151,,,36,,,,
2014/07/26,10,171,,,31,,,,
2014/07/26,11,176,,,30,,,,
2014/07/26,12,175,,,33,,,,
2014/07/26,13,172,,,38,,,,
2014/07/26,14,173,,,35,,,,
2014/07/26,15,173,,,38,,,,
2014/07/26,16,176,,,30,,,,
2014/07/26,17,177,,,34,,,,
2014/07/26,18,170,,,26,,,,
2014/07/26,19,158,,,25,,,,
2014/07/26,20,159,,,27,,,,
2014/07/26,21,155,,,29,,,,
2014/07/26,22,155,,,21,,,,
2014/07/26,23,96,,,21,,,,
2014/07/26,24,78,,,20,,,,
2014/07/27,01,78,,,22,,,,
2014/07/27,02,79,,,24,,,,
2014/07/27,03,83,,,27,,,,
2014/07/27,04,72,,,17,,,,
2014/07/27,05,69,,,16,,,,
2014/07/27,06,72,,,18,,,,
2014/07/27,07,105,,,32,,,,
2014/07/27,08,127,,,31,,,,
2014/07/27,09,137,,,32,,,,
2014/07/27,10,157,,,24,,,,
2014/07/27,11,159,,,29,,,,
2014/07/27,12,166,,,32,,,,
2014/07/27,13,156,,,35,,,,
2014/07/27,14,170,,,34,,,,
2014/07/27,15,167,,,37,,,,
2014/07/27,16,169,,,31,,,,
2014/07/27,17,160,,,29,,,,
2014/07/27,18,149,,,25,,,,
2014/07/27,19,135,,,25,,,,
2014/07/27,20,141,,,26,,,,
2014/07/27,21,136,,,24,,,,
2014/07/27,22,133,,,18,,,,
2014/07/27,23,79,,,19,,,,
2014/07/27,24,65,,,17,,,,
2014/07/28,01,66,,,19,,,,
2014/07/28,02,69,,,22,,,,
2014/07/28,03,73,,,23,,,,
2014/07/28,04,61,,,14,,,,
2014/07/28,05,59,,,14,,,,
2014/07/28,06,62,,,15,,,,
2014/07/28,07,98,,,24,,,,
2014/07/28,08,111,,,25,,,,
2014/07/28,09,115,,,26,,,,
2014/07/28,10,153,,,24,,,,
2014/07/28,11,155,,,27,,,,
2014/07/28,12,146,,,27,,,,
2014/07/28,13,145,,,30,,,,
2014/07/28,14,154,,,29,,,,
2014/07/28,15,152,,,32,,,,
2014/07/28,16,159,,,26,,,,
2014/07/28,17,157,,,26,,,,
2014/07/28,18,140,,,20,,,,
2014/07/28,19,129,,,19,,,,
2014/07/28,20,139,,,23,,,,
2014/07/28,21,135,,,25,,,,
2014/07/28,22,132,,,18,,,,
2014/07/28,23,76,,,18,,,,
2014/07/28,24,62,,,16,,,,
2014/07/29,01,64,,,18,,,,
2014/07/29,02,69,,,22,,,,
2014/07/29,03,71,,,23,,,,
2014/07/29,04,59,,,14,,,,
2014/07/29,05,57,,,14,,,,
2014/07/29,06,73,,,16,,,,
2014/07/29,07,103,,,24,,,,
2014/07/29,08,112,,,26,,,,
2014/07/29,09,124,,,30,,,,
2014/07/29,10,155,,,28,,,,
2014/07/29,11,167,,,31,,,,
2014/07/29,12,172,,,28,,,,
2014/07/29,13,163,,,32,,,,
2014/07/29,14,164,,,29,,,,
2014/07/29,15,166,,,32,,,,
2014/07/29,16,168,,,28,,,,
2014/07/29,17,169,,,29,,,,
2014/07/29,18,156,,,23,,,,
2014/07/29,19,141,,,21,,,,
2014/07/29,20,142,,,22,,,,
2014/07/29,21,135,,,24,,,,
2014/07/29,22,131,,,14,,,,
2014/07/29,23,83,,,18,,,,
2014/07/29,24,68,,,17,,,,
2014/07/30,01,68,,,19,,,,
2014/07/30,02,72,,,22,,,,
2014/07/30,03,75,,,24,,,,
2014/07/30,04,64,,,16,,,,
2014/07/30,05,61,,,14,,,,
2014/07/30,06,64,,,16,,,,
2014/07/30,07,101,,,27,,,,
2014/07/30,08,117,,,28,,,,
2014/07/30,09,130,,,34,,,,
2014/07/30,10,165,,,27,,,,
2014/07/30,11,162,,,31,,,,
2014/07/30,12,169,,,32,,,,
2014/07/30,13,169,,,37,,,,
2014/07/30,14,168,,,34,,,,
2014/07/30,15,170,,,36,,,,
2014/07/30,16,171,,,29,,,,
2014/07/30,17,164,,,27,,,,
2014/07/30,18,156,,,22,,,,
2014/07/30,19,154,,,26,,,,
2014/07/30,20,157,,,27,,,,
2014/07/30,21,150,,,27,,,,
2014/07/30,22,148,,,20,,,,
2014/07/30,23,85,,,19,,,,
2014/07/30,24,74,,,19,,,,
2014/07/31,01,72,,,19,,,,
2014/07/31,02,75,,,23,,,,
2014/07/31,03,78,,,25,,,,
2014/07/31,04,67,,,17,,,,
2014/07/31,05,63,,,14,,,,
2014/07/31,06,66,,,16,,,,
2014/07/31,07,104,,,30,,,,
2014/07/31,08,130,,,33,,,,
2014/07/31,09,134,,,35,,,,
2014/07/31,10,174,,,34,,,,
2014/07/31,11,170,,,32,,,,
2014/07/31,12,170,,,31,,,,
2014/07/31,13,169,,,38,,,,
2014/07/31,14,174,,,33,,,,
2014/07/31,15,170,,,37,,,,
2014/07/31,16,177,,,31,,,,
2014/07/31,17,171,,,30,,,,
2014/07/31,18,159,,,23,,,,
2014/07/31,19,148,,,22,,,,
2014/07/31,20,152,,,22,,,,
2014/07/31,21,145,,,24,,,,
2014/07/31,22,143,,,16,,,,
2014/07/31,23,88,,,15,,,,
2014/07/31,24,70,,,15,,,,
2014/08/01,01,70,,,17,,,,
2014/08/01,02,73,,,20,,,,
2014/08/01,03,76,,,21,,,,
2014/08/01,04,65,,,13,,,,
2014/08/01,05,63,,,13,,,,
2014/08/01,06,64,,,13,,,,
2014/08/01,07,103,,,25,,,,
2014/08/01,08,128,,,28,,,,
2014/08/01,09,136,,,32,,,,
2014/08/01,10,174,,,30,,,,
2014/08/01,11,174,,,30,,,,
2014/08/01,12,174,,,31,,,,
2014/08/01,13,173,,,36,,,,
2014/08/01,14,172,,,32,,,,
2014/08/01,15,172,,,34,,,,
2014/08/01,16,176,,,31,,,,
2014/08/01,17,172,,,31,,,,
2014/08/01,18,156,,,22,,,,
2014/08/01,19,151,,,22,,,,
2014/08/01,20,156,,,22,,,,
2014/08/01,21,152,,,25,,,,
2014/08/01,22,152,,,20,,,,
2014/08/01,23,95,,,20,,,,
2014/08/01,24,78,,,19,,,,
