計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他,,,
2014/02/18,24,27,,,14,10,,,,,
2014/02/19,01,26,,,9,10,,,,,
2014/02/19,02,28,,,13,10,,,,,
2014/02/19,03,33,,,14,10,,,,,
2014/02/19,04,35,,,20,10,,,,,
2014/02/19,05,31,,,17,10,,,,,
2014/02/19,06,31,,,16,10,,,,,
2014/02/19,07,67,,,19,13,,,,,
2014/02/19,08,111,,,48,41,,,,,
2014/02/19,09,116,,,58,46,,,,,
2014/02/19,10,127,,,60,50,,,,,
2014/02/19,11,127,,,70,49,,,,,
2014/02/19,12,121,,,61,49,,,,,
2014/02/19,13,125,,,64,50,,,,,
2014/02/19,14,122,,,60,52,,,,,
2014/02/19,15,105,,,52,51,,,,,
2014/02/19,16,113,,,48,50,,,,,
2014/02/19,17,103,,,50,49,,,,,
2014/02/19,18,83,,,40,45,,,,,
2014/02/19,19,46,,,26,29,,,,,
2014/02/19,20,31,,,17,12,,,,,
2014/02/19,21,31,,,15,10,,,,,
2014/02/19,22,31,,,15,10,,,,,
2014/02/19,23,29,,,18,9,,,,,
2014/02/19,24,23,,,13,9,,,,,
2014/02/20,01,27,,,12,9,,,,,
2014/02/20,02,25,,,11,9,,,,,
2014/02/20,03,26,,,10,10,,,,,
2014/02/20,04,35,,,16,10,,,,,
2014/02/20,05,29,,,17,10,,,,,
2014/02/20,06,31,,,12,11,,,,,
2014/02/20,07,44,,,17,13,,,,,
2014/02/20,08,94,,,33,22,,,,,
2014/02/20,09,111,,,57,44,,,,,
2014/02/20,10,116,,,55,50,,,,,
2014/02/20,11,118,,,55,52,,,,,
2014/02/20,12,118,,,57,50,,,,,
2014/02/20,13,115,,,57,51,,,,,
2014/02/20,14,108,,,53,48,,,,,
2014/02/20,15,108,,,49,46,,,,,
2014/02/20,16,107,,,54,47,,,,,
2014/02/20,17,82,,,44,44,,,,,
2014/02/20,18,41,,,26,24,,,,,
2014/02/20,19,29,,,19,11,,,,,
2014/02/20,20,31,,,16,9,,,,,
2014/02/20,21,24,,,14,9,,,,,
2014/02/20,22,24,,,11,9,,,,,
2014/02/20,23,29,,,11,9,,,,,
2014/02/20,24,24,,,15,9,,,,,
2014/02/21,01,22,,,9,9,,,,,
2014/02/21,02,23,,,8,9,,,,,
2014/02/21,03,25,,,9,9,,,,,
2014/02/21,04,29,,,12,9,,,,,
2014/02/21,05,29,,,16,9,,,,,
2014/02/21,06,31,,,12,10,,,,,
2014/02/21,07,56,,,16,14,,,,,
2014/02/21,08,111,,,48,37,,,,,
2014/02/21,09,108,,,53,45,,,,,
2014/02/21,10,115,,,54,49,,,,,
2014/02/21,11,113,,,53,50,,,,,
2014/02/21,12,117,,,55,50,,,,,
2014/02/21,13,118,,,58,51,,,,,
2014/02/21,14,120,,,56,50,,,,,
2014/02/21,15,126,,,60,51,,,,,
2014/02/21,16,107,,,62,48,,,,,
2014/02/21,17,93,,,44,44,,,,,
2014/02/21,18,55,,,35,36,,,,,
2014/02/21,19,34,,,18,14,,,,,
2014/02/21,20,33,,,18,11,,,,,
2014/02/21,21,28,,,16,11,,,,,
2014/02/21,22,24,,,9,11,,,,,
2014/02/21,23,27,,,12,10,,,,,
2014/02/21,24,25,,,10,11,,,,,
2014/02/22,01,25,,,10,10,,,,,
2014/02/22,02,24,,,10,10,,,,,
2014/02/22,03,29,,,11,10,,,,,
2014/02/22,04,27,,,12,10,,,,,
2014/02/22,05,28,,,11,10,,,,,
2014/02/22,06,37,,,16,11,,,,,
2014/02/22,07,68,,,17,18,,,,,
2014/02/22,08,115,,,50,45,,,,,
2014/02/22,09,121,,,57,50,,,,,
2014/02/22,10,121,,,58,53,,,,,
2014/02/22,11,120,,,64,51,,,,,
2014/02/22,12,104,,,50,49,,,,,
2014/02/22,13,110,,,47,48,,,,,
2014/02/22,14,118,,,53,53,,,,,
2014/02/22,15,118,,,51,56,,,,,
2014/02/22,16,119,,,55,56,,,,,
2014/02/22,17,104,,,52,48,,,,,
2014/02/22,18,68,,,39,45,,,,,
2014/02/22,19,33,,,19,15,,,,,
2014/02/22,20,33,,,18,10,,,,,
2014/02/22,21,31,,,16,10,,,,,
2014/02/22,22,25,,,14,10,,,,,
2014/02/22,23,32,,,14,10,,,,,
2014/02/22,24,24,,,12,10,,,,,
2014/02/23,01,24,,,10,10,,,,,
2014/02/23,02,24,,,11,10,,,,,
2014/02/23,03,29,,,11,10,,,,,
2014/02/23,04,30,,,14,10,,,,,
2014/02/23,05,30,,,16,10,,,,,
2014/02/23,06,34,,,12,11,,,,,
2014/02/23,07,55,,,16,15,,,,,
2014/02/23,08,113,,,46,38,,,,,
2014/02/23,09,111,,,53,48,,,,,
2014/02/23,10,119,,,58,49,,,,,
2014/02/23,11,118,,,58,50,,,,,
2014/02/23,12,101,,,50,51,,,,,
2014/02/23,13,100,,,40,50,,,,,
2014/02/23,14,100,,,38,49,,,,,
2014/02/23,15,106,,,46,51,,,,,
2014/02/23,16,99,,,40,52,,,,,
2014/02/23,17,100,,,39,51,,,,,
2014/02/23,18,84,,,38,48,,,,,
2014/02/23,19,35,,,25,27,,,,,
2014/02/23,20,31,,,15,10,,,,,
2014/02/23,21,24,,,13,10,,,,,
2014/02/23,22,22,,,7,9,,,,,
2014/02/23,23,30,,,11,9,,,,,
2014/02/23,24,25,,,14,10,,,,,
2014/02/24,01,26,,,12,9,,,,,
2014/02/24,02,26,,,13,9,,,,,
2014/02/24,03,31,,,14,9,,,,,
2014/02/24,04,29,,,18,9,,,,,
2014/02/24,05,26,,,12,9,,,,,
2014/02/24,06,33,,,13,10,,,,,
2014/02/24,07,56,,,16,14,,,,,
2014/02/24,08,109,,,45,38,,,,,
2014/02/24,09,108,,,52,44,,,,,
2014/02/24,10,117,,,56,48,,,,,
2014/02/24,11,120,,,61,47,,,,,
2014/02/24,12,113,,,62,47,,,,,
2014/02/24,13,107,,,54,47,,,,,
2014/02/24,14,110,,,50,49,,,,,
2014/02/24,15,104,,,49,48,,,,,
2014/02/24,16,93,,,42,48,,,,,
2014/02/24,17,81,,,30,47,,,,,
2014/02/24,18,53,,,29,32,,,,,
2014/02/24,19,31,,,25,11,,,,,
2014/02/24,20,31,,,15,9,,,,,
2014/02/24,21,30,,,16,10,,,,,
2014/02/24,22,30,,,17,10,,,,,
2014/02/24,23,32,,,15,10,,,,,
2014/02/24,24,23,,,13,10,,,,,
2014/02/25,01,24,,,11,9,,,,,
2014/02/25,02,23,,,9,9,,,,,
2014/02/25,03,26,,,10,10,,,,,
2014/02/25,04,28,,,12,10,,,,,
2014/02/25,05,29,,,13,9,,,,,
2014/02/25,06,28,,,16,9,,,,,
2014/02/25,07,28,,,11,10,,,,,
2014/02/25,08,32,,,12,12,,,,,
2014/02/25,09,37,,,16,14,,,,,
2014/02/25,10,35,,,17,16,,,,,
2014/02/25,11,35,,,14,15,,,,,
2014/02/25,12,32,,,13,15,,,,,
2014/02/25,13,30,,,10,14,,,,,
2014/02/25,14,32,,,15,14,,,,,
2014/02/25,15,33,,,10,14,,,,,
2014/02/25,16,30,,,13,14,,,,,
2014/02/25,17,24,,,6,14,,,,,
2014/02/25,18,31,,,9,13,,,,,
2014/02/25,19,32,,,16,10,,,,,
2014/02/25,20,28,,,15,10,,,,,
2014/02/25,21,27,,,12,10,,,,,
2014/02/25,22,26,,,11,10,,,,,
2014/02/25,23,32,,,15,10,,,,,
2014/02/25,24,30,,,17,10,,,,,
2014/02/26,01,30,,,13,10,,,,,
2014/02/26,02,32,,,15,10,,,,,
2014/02/26,03,40,,,24,10,,,,,
2014/02/26,04,38,,,23,10,,,,,
2014/02/26,05,36,,,21,10,,,,,
2014/02/26,06,35,,,21,10,,,,,
2014/02/26,07,66,,,24,12,,,,,
2014/02/26,08,112,,,52,38,,,,,
2014/02/26,09,121,,,58,46,,,,,
2014/02/26,10,123,,,62,50,,,,,
2014/02/26,11,119,,,63,51,,,,,
2014/02/26,12,114,,,57,48,,,,,
2014/02/26,13,102,,,50,49,,,,,
2014/02/26,14,102,,,41,48,,,,,
2014/02/26,15,109,,,44,50,,,,,
2014/02/26,16,107,,,49,52,,,,,
2014/02/26,17,105,,,49,49,,,,,
2014/02/26,18,80,,,37,49,,,,,
2014/02/26,19,34,,,21,25,,,,,
2014/02/26,20,38,,,17,11,,,,,
2014/02/26,21,34,,,23,11,,,,,
2014/02/26,22,27,,,15,10,,,,,
2014/02/26,23,30,,,14,10,,,,,
2014/02/26,24,29,,,16,10,,,,,
2014/02/27,01,32,,,18,9,,,,,
2014/02/27,02,31,,,17,9,,,,,
2014/02/27,03,34,,,17,9,,,,,
2014/02/27,04,36,,,20,9,,,,,
2014/02/27,05,34,,,21,9,,,,,
2014/02/27,06,39,,,18,10,,,,,
2014/02/27,07,50,,,24,14,,,,,
2014/02/27,08,92,,,29,34,,,,,
2014/02/27,09,107,,,40,49,,,,,
2014/02/27,10,104,,,47,55,,,,,
2014/02/27,11,106,,,40,53,,,,,
2014/02/27,12,106,,,42,52,,,,,
2014/02/27,13,105,,,46,50,,,,,
2014/02/27,14,103,,,39,53,,,,,
2014/02/27,15,101,,,41,52,,,,,
2014/02/27,16,99,,,40,49,,,,,
2014/02/27,17,80,,,41,46,,,,,
2014/02/27,18,39,,,22,25,,,,,
2014/02/27,19,28,,,17,11,,,,,
2014/02/27,20,31,,,15,10,,,,,
2014/02/27,21,29,,,16,10,,,,,
2014/02/27,22,22,,,11,9,,,,,
2014/02/27,23,23,,,11,9,,,,,
2014/02/27,24,27,,,12,10,,,,,
2014/02/28,01,23,,,13,9,,,,,
2014/02/28,02,22,,,9,9,,,,,
2014/02/28,03,25,,,10,9,,,,,
2014/02/28,04,26,,,11,9,,,,,
2014/02/28,05,26,,,12,9,,,,,
2014/02/28,06,34,,,12,9,,,,,
2014/02/28,07,48,,,23,14,,,,,
2014/02/28,08,89,,,32,32,,,,,
2014/02/28,09,95,,,38,43,,,,,
2014/02/28,10,99,,,39,49,,,,,
2014/02/28,11,97,,,41,49,,,,,
2014/02/28,12,88,,,37,45,,,,,
2014/02/28,13,86,,,32,47,,,,,
2014/02/28,14,85,,,30,48,,,,,
2014/02/28,15,92,,,33,45,,,,,
2014/02/28,16,88,,,35,46,,,,,
2014/02/28,17,67,,,33,40,,,,,
2014/02/28,18,40,,,23,20,,,,,
2014/02/28,19,29,,,19,12,,,,,
2014/02/28,20,32,,,15,10,,,,,
2014/02/28,21,29,,,16,10,,,,,
2014/02/28,22,24,,,12,10,,,,,
2014/02/28,23,24,,,10,10,,,,,
2014/02/28,24,24,,,11,10,,,,,
2014/03/01,01,25,,,10,10,,,,,
2014/03/01,02,25,,,11,10,,,,,
2014/03/01,03,26,,,11,10,,,,,
2014/03/01,04,26,,,11,10,,,,,
2014/03/01,05,27,,,11,10,,,,,
2014/03/01,06,33,,,12,11,,,,,
2014/03/01,07,50,,,20,15,,,,,
2014/03/01,08,101,,,34,35,,,,,
2014/03/01,09,103,,,50,47,,,,,
2014/03/01,10,100,,,37,51,,,,,
2014/03/01,11,104,,,44,52,,,,,
2014/03/01,12,107,,,43,49,,,,,
2014/03/01,13,103,,,46,53,,,,,
2014/03/01,14,100,,,38,51,,,,,
2014/03/01,15,113,,,41,50,,,,,
2014/03/01,16,115,,,55,54,,,,,
2014/03/01,17,109,,,54,52,,,,,
2014/03/01,18,67,,,37,45,,,,,
2014/03/01,19,36,,,24,15,,,,,
2014/03/01,20,36,,,21,10,,,,,
2014/03/01,21,31,,,21,10,,,,,
2014/03/01,22,26,,,13,9,,,,,
2014/03/01,23,30,,,14,9,,,,,
2014/03/01,24,32,,,19,9,,,,,
2014/03/02,01,32,,,17,9,,,,,
2014/03/02,02,31,,,17,9,,,,,
2014/03/02,03,33,,,18,9,,,,,
2014/03/02,04,39,,,23,9,,,,,
2014/03/02,05,34,,,22,9,,,,,
2014/03/02,06,38,,,19,10,,,,,
2014/03/02,07,61,,,26,15,,,,,
2014/03/02,08,96,,,39,35,,,,,
2014/03/02,09,103,,,42,46,,,,,
2014/03/02,10,104,,,44,50,,,,,
2014/03/02,11,117,,,52,51,,,,,
2014/03/02,12,109,,,51,51,,,,,
2014/03/02,13,100,,,44,51,,,,,
2014/03/02,14,102,,,38,52,,,,,
2014/03/02,15,96,,,36,54,,,,,
2014/03/02,16,95,,,33,53,,,,,
2014/03/02,17,99,,,33,53,,,,,
2014/03/02,18,74,,,35,47,,,,,
2014/03/02,19,40,,,25,21,,,,,
2014/03/02,20,40,,,23,10,,,,,
2014/03/02,21,35,,,21,10,,,,,
2014/03/02,22,37,,,21,10,,,,,
2014/03/02,23,31,,,20,10,,,,,
2014/03/02,24,31,,,18,10,,,,,
2014/03/03,01,34,,,17,9,,,,,
2014/03/03,02,32,,,19,10,,,,,
2014/03/03,03,33,,,17,10,,,,,
2014/03/03,04,34,,,18,10,,,,,
2014/03/03,05,36,,,21,9,,,,,
2014/03/03,06,41,,,19,11,,,,,
2014/03/03,07,58,,,27,16,,,,,
2014/03/03,08,112,,,46,35,,,,,
2014/03/03,09,111,,,52,47,,,,,
2014/03/03,10,123,,,57,50,,,,,
2014/03/03,11,128,,,65,52,,,,,
2014/03/03,12,123,,,64,50,,,,,
2014/03/03,13,116,,,62,48,,,,,
2014/03/03,14,119,,,60,48,,,,,
2014/03/03,15,108,,,53,50,,,,,
2014/03/03,16,91,,,40,48,,,,,
2014/03/03,17,91,,,40,45,,,,,
2014/03/03,18,56,,,35,33,,,,,
2014/03/03,19,31,,,20,14,,,,,
2014/03/03,20,35,,,16,10,,,,,
2014/03/03,21,30,,,17,10,,,,,
2014/03/03,22,28,,,16,10,,,,,
2014/03/03,23,25,,,12,10,,,,,
2014/03/03,24,24,,,11,10,,,,,
2014/03/04,01,26,,,11,9,,,,,
2014/03/04,02,24,,,9,9,,,,,
2014/03/04,03,27,,,10,10,,,,,
2014/03/04,04,27,,,12,9,,,,,
2014/03/04,05,32,,,18,9,,,,,
2014/03/04,06,28,,,13,10,,,,,
2014/03/04,07,32,,,13,11,,,,,
2014/03/04,08,37,,,16,14,,,,,
2014/03/04,09,32,,,14,14,,,,,
2014/03/04,10,36,,,14,15,,,,,
2014/03/04,11,37,,,15,16,,,,,
2014/03/04,12,30,,,14,14,,,,,
2014/03/04,13,27,,,8,15,,,,,
2014/03/04,14,32,,,7,16,,,,,
2014/03/04,15,32,,,14,15,,,,,
2014/03/04,16,31,,,13,15,,,,,
2014/03/04,17,28,,,7,16,,,,,
2014/03/04,18,31,,,8,16,,,,,
2014/03/04,19,24,,,10,14,,,,,
2014/03/04,20,22,,,4,10,,,,,
2014/03/04,21,20,,,6,10,,,,,
2014/03/04,22,24,,,9,10,,,,,
2014/03/04,23,21,,,9,10,,,,,
2014/03/04,24,20,,,5,10,,,,,
2014/03/05,01,23,,,4,10,,,,,
2014/03/05,02,26,,,10,10,,,,,
2014/03/05,03,30,,,15,10,,,,,
2014/03/05,04,28,,,17,10,,,,,
2014/03/05,05,29,,,14,10,,,,,
2014/03/05,06,27,,,12,10,,,,,
2014/03/05,07,52,,,17,12,,,,,
2014/03/05,08,90,,,34,34,,,,,
2014/03/05,09,96,,,37,46,,,,,
2014/03/05,10,100,,,39,51,,,,,
2014/03/05,11,104,,,42,49,,,,,
2014/03/05,12,101,,,46,48,,,,,
2014/03/05,13,100,,,43,48,,,,,
2014/03/05,14,110,,,46,49,,,,,
2014/03/05,15,115,,,47,54,,,,,
2014/03/05,16,117,,,52,55,,,,,
2014/03/05,17,113,,,55,53,,,,,
2014/03/05,18,77,,,42,47,,,,,
2014/03/05,19,39,,,23,26,,,,,
2014/03/05,20,31,,,16,11,,,,,
2014/03/05,21,26,,,14,10,,,,,
2014/03/05,22,22,,,11,9,,,,,
2014/03/05,23,24,,,5,9,,,,,
2014/03/05,24,24,,,13,10,,,,,
2014/03/06,01,25,,,10,9,,,,,
2014/03/06,02,24,,,11,9,,,,,
2014/03/06,03,30,,,14,9,,,,,
2014/03/06,04,31,,,17,9,,,,,
2014/03/06,05,26,,,15,9,,,,,
2014/03/06,06,27,,,12,9,,,,,
2014/03/06,07,52,,,14,13,,,,,
2014/03/06,08,105,,,43,35,,,,,
2014/03/06,09,103,,,50,43,,,,,
2014/03/06,10,121,,,57,44,,,,,
2014/03/06,11,115,,,61,50,,,,,
2014/03/06,12,110,,,55,48,,,,,
2014/03/06,13,105,,,50,46,,,,,
2014/03/06,14,106,,,48,47,,,,,
2014/03/06,15,100,,,51,44,,,,,
2014/03/06,16,95,,,41,46,,,,,
2014/03/06,17,77,,,43,40,,,,,
2014/03/06,18,47,,,31,20,,,,,
2014/03/06,19,39,,,25,11,,,,,
2014/03/06,20,39,,,22,10,,,,,
2014/03/06,21,37,,,25,9,,,,,
2014/03/06,22,32,,,19,9,,,,,
2014/03/06,23,34,,,17,9,,,,,
2014/03/06,24,31,,,20,9,,,,,
2014/03/07,01,31,,,18,9,,,,,
2014/03/07,02,30,,,16,9,,,,,
2014/03/07,03,32,,,17,9,,,,,
2014/03/07,04,36,,,19,9,,,,,
2014/03/07,05,35,,,24,9,,,,,
2014/03/07,06,39,,,18,10,,,,,
2014/03/07,07,63,,,26,15,,,,,
2014/03/07,08,117,,,49,38,,,,,
2014/03/07,09,113,,,60,44,,,,,
2014/03/07,10,119,,,59,49,,,,,
2014/03/07,11,119,,,58,52,,,,,
2014/03/07,12,124,,,53,52,,,,,
2014/03/07,13,124,,,62,56,,,,,
2014/03/07,14,119,,,56,54,,,,,
2014/03/07,15,123,,,56,53,,,,,
2014/03/07,16,114,,,58,52,,,,,
2014/03/07,17,77,,,47,44,,,,,
2014/03/07,18,38,,,23,24,,,,,
2014/03/07,19,28,,,15,11,,,,,
2014/03/07,20,30,,,16,10,,,,,
2014/03/07,21,28,,,14,9,,,,,
2014/03/07,22,24,,,13,9,,,,,
2014/03/07,23,23,,,11,9,,,,,
2014/03/07,24,24,,,13,9,,,,,
2014/03/08,01,20,,,7,9,,,,,
2014/03/08,02,23,,,9,9,,,,,
2014/03/08,03,26,,,10,9,,,,,
2014/03/08,04,27,,,11,9,,,,,
2014/03/08,05,28,,,16,9,,,,,
2014/03/08,06,32,,,12,9,,,,,
2014/03/08,07,52,,,16,14,,,,,
2014/03/08,08,109,,,46,36,,,,,
2014/03/08,09,106,,,55,43,,,,,
2014/03/08,10,111,,,51,47,,,,,
2014/03/08,11,103,,,50,48,,,,,
2014/03/08,12,102,,,43,49,,,,,
2014/03/08,13,104,,,43,51,,,,,
2014/03/08,14,108,,,41,53,,,,,
2014/03/08,15,102,,,38,57,,,,,
2014/03/08,16,104,,,42,52,,,,,
2014/03/08,17,94,,,47,47,,,,,
2014/03/08,18,67,,,30,39,,,,,
2014/03/08,19,37,,,22,21,,,,,
2014/03/08,20,30,,,18,10,,,,,
2014/03/08,21,29,,,16,9,,,,,
2014/03/08,22,26,,,12,9,,,,,
2014/03/08,23,25,,,14,9,,,,,
2014/03/08,24,23,,,9,9,,,,,
2014/03/09,01,24,,,10,9,,,,,
2014/03/09,02,23,,,10,9,,,,,
2014/03/09,03,29,,,11,9,,,,,
2014/03/09,04,30,,,17,9,,,,,
2014/03/09,05,27,,,14,9,,,,,
2014/03/09,06,31,,,12,10,,,,,
2014/03/09,07,44,,,15,14,,,,,
2014/03/09,08,90,,,30,33,,,,,
2014/03/09,09,94,,,39,42,,,,,
2014/03/09,10,98,,,42,46,,,,,
2014/03/09,11,99,,,43,47,,,,,
2014/03/09,12,96,,,40,48,,,,,
2014/03/09,13,94,,,37,49,,,,,
2014/03/09,14,97,,,32,51,,,,,
2014/03/09,15,100,,,38,52,,,,,
2014/03/09,16,103,,,45,49,,,,,
2014/03/09,17,104,,,45,49,,,,,
2014/03/09,18,97,,,37,52,,,,,
2014/03/09,19,68,,,30,52,,,,,
2014/03/09,20,34,,,19,17,,,,,
2014/03/09,21,32,,,17,11,,,,,
2014/03/09,22,27,,,14,10,,,,,
2014/03/09,23,35,,,15,10,,,,,
2014/03/09,24,30,,,19,10,,,,,
2014/03/10,01,27,,,13,10,,,,,
2014/03/10,02,25,,,11,10,,,,,
2014/03/10,03,30,,,12,10,,,,,
2014/03/10,04,30,,,16,10,,,,,
2014/03/10,05,26,,,12,10,,,,,
2014/03/10,06,32,,,11,11,,,,,
2014/03/10,07,56,,,17,14,,,,,
2014/03/10,08,108,,,44,37,,,,,
2014/03/10,09,105,,,53,44,,,,,
2014/03/10,10,111,,,49,48,,,,,
2014/03/10,11,118,,,57,49,,,,,
2014/03/10,12,108,,,54,48,,,,,
2014/03/10,13,120,,,56,49,,,,,
2014/03/10,14,122,,,56,53,,,,,
2014/03/10,15,109,,,55,54,,,,,
2014/03/10,16,91,,,38,49,,,,,
2014/03/10,17,86,,,40,43,,,,,
2014/03/10,18,43,,,30,25,,,,,
2014/03/10,19,34,,,18,12,,,,,
2014/03/10,20,32,,,17,11,,,,,
2014/03/10,21,31,,,16,11,,,,,
2014/03/10,22,23,,,11,11,,,,,
2014/03/10,23,25,,,10,10,,,,,
2014/03/10,24,25,,,10,10,,,,,
2014/03/11,01,26,,,11,10,,,,,
2014/03/11,02,25,,,10,10,,,,,
2014/03/11,03,29,,,12,11,,,,,
2014/03/11,04,28,,,12,10,,,,,
2014/03/11,05,34,,,15,11,,,,,
2014/03/11,06,33,,,18,10,,,,,
2014/03/11,07,29,,,14,11,,,,,
2014/03/11,08,38,,,12,14,,,,,
2014/03/11,09,50,,,23,17,,,,,
2014/03/11,10,62,,,31,22,,,,,
2014/03/11,11,55,,,26,27,,,,,
2014/03/11,12,51,,,21,25,,,,,
2014/03/11,13,47,,,19,25,,,,,
2014/03/11,14,36,,,14,24,,,,,
2014/03/11,15,30,,,10,17,,,,,
2014/03/11,16,29,,,10,15,,,,,
2014/03/11,17,31,,,11,14,,,,,
2014/03/11,18,27,,,16,12,,,,,
2014/03/11,19,27,,,12,11,,,,,
2014/03/11,20,25,,,10,11,,,,,
2014/03/11,21,22,,,7,11,,,,,
2014/03/11,22,20,,,5,10,,,,,
2014/03/11,23,22,,,5,10,,,,,
2014/03/11,24,23,,,10,10,,,,,
2014/03/12,01,23,,,5,10,,,,,
2014/03/12,02,26,,,9,10,,,,,
2014/03/12,03,33,,,16,10,,,,,
2014/03/12,04,29,,,17,10,,,,,
2014/03/12,05,29,,,12,10,,,,,
2014/03/12,06,32,,,13,11,,,,,
2014/03/12,07,47,,,16,14,,,,,
2014/03/12,08,100,,,36,36,,,,,
2014/03/12,09,94,,,39,46,,,,,
2014/03/12,10,103,,,38,52,,,,,
2014/03/12,11,103,,,42,52,,,,,
2014/03/12,12,98,,,41,50,,,,,
2014/03/12,13,87,,,35,49,,,,,
2014/03/12,14,90,,,33,46,,,,,
2014/03/12,15,97,,,32,50,,,,,
2014/03/12,16,101,,,40,50,,,,,
2014/03/12,17,100,,,41,49,,,,,
2014/03/12,18,75,,,37,45,,,,,
2014/03/12,19,38,,,20,26,,,,,
2014/03/12,20,37,,,21,11,,,,,
2014/03/12,21,31,,,17,10,,,,,
2014/03/12,22,27,,,14,10,,,,,
2014/03/12,23,34,,,15,10,,,,,
2014/03/12,24,28,,,18,10,,,,,
2014/03/13,01,24,,,12,9,,,,,
2014/03/13,02,23,,,10,10,,,,,
2014/03/13,03,28,,,10,10,,,,,
2014/03/13,04,26,,,13,9,,,,,
2014/03/13,05,30,,,14,9,,,,,
2014/03/13,06,34,,,17,10,,,,,
2014/03/13,07,50,,,16,15,,,,,
2014/03/13,08,88,,,29,36,,,,,
2014/03/13,09,101,,,36,47,,,,,
2014/03/13,10,105,,,42,55,,,,,
2014/03/13,11,112,,,43,55,,,,,
2014/03/13,12,121,,,49,56,,,,,
2014/03/13,13,110,,,49,58,,,,,
2014/03/13,14,113,,,43,56,,,,,
2014/03/13,15,133,,,53,59,,,,,
2014/03/13,16,120,,,57,60,,,,,
2014/03/13,17,79,,,39,56,,,,,
2014/03/13,18,40,,,17,27,,,,,
2014/03/13,19,32,,,20,11,,,,,
2014/03/13,20,27,,,14,11,,,,,
2014/03/13,21,28,,,11,10,,,,,
2014/03/13,22,26,,,12,10,,,,,
2014/03/13,23,25,,,12,10,,,,,
2014/03/13,24,22,,,10,10,,,,,
2014/03/14,01,22,,,5,10,,,,,
2014/03/14,02,24,,,9,10,,,,,
2014/03/14,03,31,,,11,10,,,,,
2014/03/14,04,30,,,16,10,,,,,
2014/03/14,05,28,,,14,10,,,,,
2014/03/14,06,28,,,12,10,,,,,
2014/03/14,07,52,,,15,12,,,,,
2014/03/14,08,103,,,43,36,,,,,
2014/03/14,09,109,,,51,44,,,,,
2014/03/14,10,112,,,53,46,,,,,
2014/03/14,11,99,,,51,47,,,,,
2014/03/14,12,95,,,41,45,,,,,
2014/03/14,13,95,,,37,48,,,,,
2014/03/14,14,100,,,36,53,,,,,
2014/03/14,15,108,,,40,53,,,,,
2014/03/14,16,103,,,48,50,,,,,
2014/03/14,17,64,,,35,41,,,,,
2014/03/14,18,41,,,22,20,,,,,
2014/03/14,19,33,,,17,13,,,,,
2014/03/14,20,32,,,17,11,,,,,
2014/03/14,21,27,,,14,10,,,,,
2014/03/14,22,21,,,8,10,,,,,
2014/03/14,23,24,,,9,10,,,,,
2014/03/14,24,24,,,10,10,,,,,
2014/03/15,01,25,,,11,10,,,,,
2014/03/15,02,25,,,11,10,,,,,
2014/03/15,03,27,,,11,10,,,,,
2014/03/15,04,26,,,11,9,,,,,
2014/03/15,05,33,,,15,9,,,,,
2014/03/15,06,26,,,14,10,,,,,
2014/03/15,07,50,,,16,12,,,,,
2014/03/15,08,96,,,36,35,,,,,
2014/03/15,09,96,,,46,42,,,,,
2014/03/15,10,104,,,45,46,,,,,
2014/03/15,11,96,,,45,48,,,,,
2014/03/15,12,91,,,38,43,,,,,
2014/03/15,13,88,,,36,44,,,,,
2014/03/15,14,92,,,35,45,,,,,
2014/03/15,15,101,,,35,52,,,,,
2014/03/15,16,104,,,41,52,,,,,
2014/03/15,17,101,,,41,51,,,,,
2014/03/15,18,91,,,38,50,,,,,
2014/03/15,19,57,,,30,43,,,,,
2014/03/15,20,29,,,15,13,,,,,
2014/03/15,21,29,,,15,10,,,,,
2014/03/15,22,24,,,14,9,,,,,
2014/03/15,23,23,,,9,9,,,,,
2014/03/15,24,23,,,9,9,,,,,
2014/03/16,01,23,,,10,9,,,,,
2014/03/16,02,25,,,10,9,,,,,
2014/03/16,03,30,,,15,9,,,,,
2014/03/16,04,28,,,17,9,,,,,
2014/03/16,05,25,,,12,9,,,,,
2014/03/16,06,31,,,11,10,,,,,
2014/03/16,07,57,,,17,15,,,,,
2014/03/16,08,113,,,47,38,,,,,
2014/03/16,09,110,,,55,46,,,,,
2014/03/16,10,118,,,54,48,,,,,
2014/03/16,11,116,,,63,47,,,,,
2014/03/16,12,104,,,56,46,,,,,
2014/03/16,13,92,,,42,47,,,,,
2014/03/16,14,89,,,34,45,,,,,
2014/03/16,15,90,,,33,48,,,,,
2014/03/16,16,88,,,30,49,,,,,
2014/03/16,17,92,,,31,48,,,,,
2014/03/16,18,90,,,39,47,,,,,
2014/03/16,19,49,,,28,36,,,,,
2014/03/16,20,31,,,17,12,,,,,
2014/03/16,21,31,,,14,10,,,,,
2014/03/16,22,26,,,17,10,,,,,
2014/03/16,23,29,,,14,10,,,,,
2014/03/16,24,28,,,14,10,,,,,
2014/03/17,01,24,,,13,9,,,,,
2014/03/17,02,22,,,10,10,,,,,
2014/03/17,03,26,,,9,9,,,,,
2014/03/17,04,29,,,15,9,,,,,
2014/03/17,05,27,,,16,9,,,,,
2014/03/17,06,28,,,13,10,,,,,
2014/03/17,07,44,,,14,11,,,,,
2014/03/17,08,95,,,34,32,,,,,
2014/03/17,09,92,,,41,44,,,,,
