計測日,計測時間,全体,空調,照明,動力,電灯,冷凍・冷熱,その他
2014/04/11,07,80,,,22,35,,,
2014/04/11,08,131,,,36,42,,,
2014/04/11,09,124,,,42,42,,,
2014/04/11,10,136,,,39,42,,,
2014/04/11,11,164,,,40,43,,,
2014/04/11,12,157,,,40,43,,,
2014/04/11,13,149,,,42,44,,,
2014/04/11,14,156,,,47,44,,,
2014/04/11,15,162,,,47,44,,,
2014/04/11,16,144,,,42,43,,,
2014/04/11,17,143,,,44,44,,,
2014/04/11,18,120,,,38,43,,,
2014/04/11,19,121,,,38,47,,,
2014/04/11,20,113,,,32,46,,,
2014/04/11,21,104,,,30,42,,,
2014/04/11,22,64,,,25,19,,,
2014/04/11,23,43,,,24,3,,,
2014/04/11,24,41,,,17,3,,,
2014/04/12,01,46,,,21,3,,,
2014/04/12,02,43,,,18,3,,,
2014/04/12,03,50,,,23,3,,,
2014/04/12,04,46,,,19,3,,,
2014/04/12,05,49,,,18,7,,,
2014/04/12,06,51,,,16,14,,,
2014/04/12,07,69,,,23,17,,,
2014/04/12,08,110,,,42,18,,,
2014/04/12,09,106,,,39,19,,,
2014/04/12,10,136,,,39,43,,,
2014/04/12,11,138,,,40,43,,,
2014/04/12,12,133,,,39,44,,,
2014/04/12,13,136,,,41,44,,,
2014/04/12,14,139,,,44,44,,,
2014/04/12,15,148,,,46,44,,,
2014/04/12,16,136,,,45,44,,,
2014/04/12,17,138,,,46,44,,,
2014/04/12,18,127,,,43,44,,,
2014/04/12,19,122,,,37,48,,,
2014/04/12,20,116,,,34,47,,,
2014/04/12,21,106,,,31,43,,,
2014/04/12,22,66,,,27,18,,,
2014/04/12,23,42,,,21,3,,,
2014/04/12,24,43,,,21,3,,,
2014/04/13,01,46,,,21,3,,,
2014/04/13,02,47,,,20,3,,,
2014/04/13,03,51,,,22,3,,,
2014/04/13,04,48,,,19,3,,,
2014/04/13,05,49,,,17,7,,,
2014/04/13,06,73,,,20,25,,,
2014/04/13,07,134,,,37,42,,,
2014/04/13,08,143,,,46,43,,,
2014/04/13,09,142,,,45,43,,,
2014/04/13,10,140,,,43,43,,,
2014/04/13,11,141,,,45,43,,,
2014/04/13,12,140,,,43,43,,,
2014/04/13,13,135,,,44,43,,,
2014/04/13,14,143,,,44,43,,,
2014/04/13,15,152,,,49,43,,,
2014/04/13,16,141,,,45,44,,,
2014/04/13,17,135,,,47,43,,,
2014/04/13,18,126,,,42,44,,,
2014/04/13,19,120,,,36,47,,,
2014/04/13,20,111,,,33,46,,,
2014/04/13,21,106,,,31,43,,,
2014/04/13,22,65,,,28,17,,,
2014/04/13,23,42,,,22,4,,,
2014/04/13,24,40,,,19,3,,,
2014/04/14,01,45,,,22,3,,,
2014/04/14,02,44,,,20,3,,,
2014/04/14,03,49,,,23,3,,,
2014/04/14,04,46,,,19,3,,,
2014/04/14,05,50,,,19,7,,,
2014/04/14,06,53,,,18,15,,,
2014/04/14,07,76,,,22,31,,,
2014/04/14,08,130,,,36,42,,,
2014/04/14,09,130,,,43,42,,,
2014/04/14,10,132,,,42,42,,,
2014/04/14,11,130,,,39,43,,,
2014/04/14,12,133,,,40,43,,,
2014/04/14,13,135,,,43,43,,,
2014/04/14,14,144,,,45,43,,,
2014/04/14,15,151,,,49,43,,,
2014/04/14,16,138,,,44,43,,,
2014/04/14,17,141,,,47,43,,,
2014/04/14,18,126,,,43,43,,,
2014/04/14,19,121,,,39,47,,,
2014/04/14,20,112,,,34,46,,,
2014/04/14,21,106,,,33,42,,,
2014/04/14,22,65,,,27,17,,,
2014/04/14,23,43,,,23,3,,,
2014/04/14,24,38,,,19,3,,,
2014/04/15,01,44,,,23,3,,,
2014/04/15,02,44,,,21,3,,,
2014/04/15,03,51,,,24,3,,,
2014/04/15,04,46,,,20,3,,,
2014/04/15,05,51,,,21,7,,,
2014/04/15,06,51,,,17,14,,,
2014/04/15,07,99,,,25,35,,,
2014/04/15,08,148,,,42,42,,,
2014/04/15,09,140,,,43,43,,,
2014/04/15,10,140,,,43,43,,,
2014/04/15,11,138,,,41,43,,,
2014/04/15,12,140,,,41,44,,,
2014/04/15,13,134,,,44,43,,,
2014/04/15,14,141,,,47,43,,,
2014/04/15,15,145,,,46,43,,,
2014/04/15,16,137,,,45,43,,,
2014/04/15,17,138,,,48,43,,,
2014/04/15,18,132,,,42,44,,,
2014/04/15,19,126,,,39,47,,,
2014/04/15,20,117,,,36,46,,,
2014/04/15,21,111,,,37,42,,,
2014/04/15,22,70,,,31,19,,,
2014/04/15,23,45,,,26,3,,,
2014/04/15,24,41,,,22,3,,,
2014/04/16,01,44,,,25,2,,,
2014/04/16,02,43,,,22,3,,,
2014/04/16,03,49,,,27,3,,,
2014/04/16,04,46,,,22,2,,,
2014/04/16,05,49,,,21,6,,,
2014/04/16,06,52,,,20,14,,,
2014/04/16,07,65,,,23,15,,,
2014/04/16,08,149,,,45,42,,,
2014/04/16,09,141,,,48,42,,,
2014/04/16,10,131,,,42,43,,,
2014/04/16,11,135,,,42,43,,,
2014/04/16,12,136,,,46,43,,,
2014/04/16,13,136,,,46,43,,,
2014/04/16,14,146,,,50,43,,,
2014/04/16,15,149,,,51,43,,,
2014/04/16,16,144,,,50,43,,,
2014/04/16,17,136,,,48,44,,,
2014/04/16,18,135,,,44,44,,,
2014/04/16,19,127,,,42,47,,,
2014/04/16,20,116,,,36,46,,,
2014/04/16,21,111,,,38,42,,,
2014/04/16,22,67,,,29,17,,,
2014/04/16,23,46,,,26,3,,,
2014/04/16,24,42,,,22,3,,,
2014/04/17,01,46,,,26,3,,,
2014/04/17,02,45,,,24,3,,,
2014/04/17,03,50,,,28,3,,,
2014/04/17,04,48,,,24,3,,,
2014/04/17,05,57,,,25,10,,,
2014/04/17,06,55,,,21,14,,,
2014/04/17,07,102,,,31,38,,,
2014/04/17,08,155,,,50,42,,,
2014/04/17,09,148,,,52,42,,,
2014/04/17,10,139,,,47,43,,,
2014/04/17,11,146,,,50,43,,,
2014/04/17,12,143,,,53,43,,,
2014/04/17,13,136,,,51,43,,,
2014/04/17,14,145,,,52,43,,,
2014/04/17,15,154,,,56,43,,,
2014/04/17,16,148,,,54,43,,,
2014/04/17,17,142,,,54,43,,,
2014/04/17,18,130,,,48,44,,,
2014/04/17,19,124,,,45,47,,,
2014/04/17,20,119,,,40,46,,,
2014/04/17,21,116,,,39,44,,,
2014/04/17,22,83,,,33,29,,,
2014/04/17,23,48,,,28,3,,,
2014/04/17,24,43,,,24,3,,,
2014/04/18,01,46,,,28,3,,,
2014/04/18,02,45,,,25,3,,,
2014/04/18,03,51,,,29,3,,,
2014/04/18,04,48,,,25,2,,,
2014/04/18,05,54,,,25,8,,,
2014/04/18,06,55,,,22,14,,,
2014/04/18,07,87,,,28,36,,,
2014/04/18,08,154,,,47,42,,,
2014/04/18,09,145,,,49,43,,,
2014/04/18,10,134,,,44,43,,,
2014/04/18,11,136,,,44,43,,,
2014/04/18,12,134,,,43,43,,,
2014/04/18,13,138,,,49,44,,,
2014/04/18,14,144,,,47,43,,,
2014/04/18,15,152,,,51,43,,,
2014/04/18,16,143,,,47,44,,,
2014/04/18,17,132,,,46,43,,,
2014/04/18,18,129,,,41,43,,,
2014/04/18,19,123,,,38,47,,,
2014/04/18,20,112,,,33,46,,,
2014/04/18,21,106,,,33,42,,,
2014/04/18,22,63,,,27,17,,,
2014/04/18,23,45,,,26,3,,,
2014/04/18,24,38,,,19,3,,,
2014/04/19,01,43,,,24,3,,,
2014/04/19,02,41,,,21,3,,,
2014/04/19,03,48,,,25,3,,,
2014/04/19,04,46,,,21,3,,,
2014/04/19,05,53,,,20,9,,,
2014/04/19,06,56,,,19,14,,,
2014/04/19,07,87,,,25,33,,,
2014/04/19,08,141,,,41,42,,,
2014/04/19,09,151,,,50,42,,,
2014/04/19,10,140,,,44,42,,,
2014/04/19,11,140,,,43,43,,,
2014/04/19,12,136,,,39,43,,,
2014/04/19,13,133,,,42,43,,,
2014/04/19,14,134,,,41,43,,,
2014/04/19,15,152,,,47,43,,,
2014/04/19,16,136,,,44,43,,,
2014/04/19,17,133,,,41,43,,,
2014/04/19,18,120,,,38,44,,,
2014/04/19,19,122,,,36,48,,,
2014/04/19,20,112,,,32,46,,,
2014/04/19,21,104,,,31,42,,,
2014/04/19,22,63,,,27,17,,,
2014/04/19,23,42,,,23,3,,,
2014/04/19,24,38,,,19,3,,,
2014/04/20,01,44,,,23,3,,,
2014/04/20,02,43,,,20,3,,,
2014/04/20,03,52,,,26,3,,,
2014/04/20,04,47,,,20,3,,,
2014/04/20,05,53,,,20,9,,,
2014/04/20,06,87,,,20,33,,,
2014/04/20,07,156,,,39,42,,,
2014/04/20,08,145,,,46,43,,,
2014/04/20,09,155,,,46,44,,,
2014/04/20,10,153,,,43,44,,,
2014/04/20,11,156,,,48,44,,,
2014/04/20,12,149,,,46,44,,,
2014/04/20,13,143,,,47,44,,,
2014/04/20,14,155,,,51,44,,,
2014/04/20,15,161,,,55,44,,,
2014/04/20,16,140,,,47,44,,,
2014/04/20,17,137,,,49,43,,,
2014/04/20,18,132,,,46,43,,,
2014/04/20,19,127,,,42,47,,,
2014/04/20,20,118,,,37,46,,,
2014/04/20,21,113,,,37,43,,,
2014/04/20,22,67,,,29,17,,,
2014/04/20,23,45,,,26,3,,,
2014/04/20,24,41,,,21,3,,,
2014/04/21,01,43,,,24,3,,,
2014/04/21,02,44,,,22,3,,,
2014/04/21,03,51,,,28,3,,,
2014/04/21,04,46,,,23,3,,,
2014/04/21,05,52,,,23,7,,,
2014/04/21,06,55,,,21,14,,,
2014/04/21,07,84,,,27,39,,,
2014/04/21,08,130,,,39,42,,,
2014/04/21,09,139,,,48,42,,,
2014/04/21,10,132,,,42,43,,,
2014/04/21,11,134,,,43,43,,,
2014/04/21,12,131,,,41,43,,,
2014/04/21,13,130,,,42,43,,,
2014/04/21,14,139,,,44,44,,,
2014/04/21,15,141,,,48,44,,,
2014/04/21,16,139,,,45,43,,,
2014/04/21,17,140,,,44,44,,,
2014/04/21,18,132,,,43,48,,,
2014/04/21,19,123,,,41,48,,,
2014/04/21,20,114,,,35,46,,,
2014/04/21,21,110,,,36,42,,,
2014/04/21,22,68,,,31,18,,,
2014/04/21,23,45,,,25,3,,,
2014/04/21,24,42,,,22,3,,,
2014/04/22,01,43,,,24,3,,,
2014/04/22,02,42,,,22,3,,,
2014/04/22,03,48,,,27,3,,,
2014/04/22,04,46,,,23,3,,,
2014/04/22,05,54,,,23,9,,,
2014/04/22,06,87,,,25,34,,,
2014/04/22,07,106,,,30,40,,,
2014/04/22,08,158,,,48,42,,,
2014/04/22,09,140,,,50,42,,,
2014/04/22,10,135,,,46,42,,,
2014/04/22,11,138,,,47,43,,,
2014/04/22,12,137,,,48,43,,,
2014/04/22,13,138,,,46,43,,,
2014/04/22,14,149,,,51,43,,,
2014/04/22,15,146,,,51,44,,,
2014/04/22,16,139,,,48,43,,,
2014/04/22,17,132,,,46,43,,,
2014/04/22,18,123,,,42,43,,,
2014/04/22,19,124,,,42,47,,,
2014/04/22,20,116,,,36,47,,,
2014/04/22,21,110,,,35,43,,,
2014/04/22,22,66,,,30,17,,,
2014/04/22,23,45,,,26,3,,,
2014/04/22,24,39,,,20,3,,,
2014/04/23,01,44,,,23,2,,,
2014/04/23,02,42,,,21,3,,,
2014/04/23,03,51,,,25,3,,,
2014/04/23,04,47,,,20,2,,,
2014/04/23,05,50,,,20,7,,,
2014/04/23,06,58,,,18,18,,,
2014/04/23,07,114,,,30,41,,,
2014/04/23,08,148,,,44,42,,,
2014/04/23,09,142,,,48,42,,,
2014/04/23,10,132,,,42,43,,,
2014/04/23,11,145,,,47,43,,,
2014/04/23,12,138,,,48,43,,,
2014/04/23,13,135,,,46,43,,,
2014/04/23,14,146,,,52,43,,,
2014/04/23,15,151,,,54,43,,,
2014/04/23,16,142,,,50,44,,,
2014/04/23,17,148,,,55,44,,,
2014/04/23,18,136,,,49,44,,,
2014/04/23,19,125,,,41,48,,,
2014/04/23,20,122,,,39,48,,,
2014/04/23,21,112,,,35,44,,,
2014/04/23,22,70,,,29,20,,,
2014/04/23,23,44,,,25,3,,,
2014/04/23,24,39,,,19,3,,,
2014/04/24,01,45,,,25,3,,,
2014/04/24,02,43,,,21,3,,,
2014/04/24,03,47,,,24,3,,,
2014/04/24,04,45,,,20,2,,,
2014/04/24,05,57,,,20,15,,,
2014/04/24,06,102,,,25,43,,,
2014/04/24,07,122,,,33,43,,,
2014/04/24,08,155,,,47,44,,,
2014/04/24,09,156,,,49,44,,,
2014/04/24,10,156,,,48,45,,,
2014/04/24,11,152,,,54,45,,,
2014/04/24,12,155,,,56,45,,,
2014/04/24,13,149,,,55,45,,,
2014/04/24,14,145,,,52,45,,,
2014/04/24,15,164,,,58,46,,,
2014/04/24,16,155,,,54,46,,,
2014/04/24,17,154,,,56,45,,,
2014/04/24,18,143,,,54,45,,,
2014/04/24,19,140,,,49,49,,,
2014/04/24,20,123,,,41,49,,,
2014/04/24,21,114,,,37,45,,,
2014/04/24,22,70,,,30,19,,,
2014/04/24,23,47,,,27,4,,,
2014/04/24,24,40,,,21,3,,,
2014/04/25,01,48,,,25,3,,,
2014/04/25,02,47,,,22,3,,,
2014/04/25,03,52,,,27,3,,,
2014/04/25,04,48,,,22,3,,,
2014/04/25,05,51,,,20,6,,,
2014/04/25,06,76,,,22,28,,,
2014/04/25,07,104,,,27,41,,,
2014/04/25,08,150,,,45,42,,,
2014/04/25,09,141,,,48,42,,,
2014/04/25,10,136,,,46,42,,,
2014/04/25,11,148,,,53,43,,,
2014/04/25,12,147,,,55,43,,,
2014/04/25,13,141,,,51,43,,,
2014/04/25,14,146,,,54,44,,,
2014/04/25,15,152,,,58,43,,,
2014/04/25,16,149,,,55,43,,,
2014/04/25,17,146,,,54,43,,,
2014/04/25,18,137,,,52,43,,,
2014/04/25,19,130,,,45,47,,,
2014/04/25,20,123,,,41,46,,,
2014/04/25,21,114,,,37,42,,,
2014/04/25,22,69,,,30,17,,,
2014/04/25,23,47,,,27,3,,,
2014/04/25,24,42,,,23,3,,,
2014/04/26,01,46,,,26,3,,,
2014/04/26,02,44,,,24,3,,,
2014/04/26,03,48,,,27,3,,,
2014/04/26,04,46,,,22,3,,,
2014/04/26,05,51,,,22,6,,,
2014/04/26,06,59,,,21,18,,,
2014/04/26,07,105,,,30,40,,,
2014/04/26,08,159,,,46,42,,,
2014/04/26,09,153,,,56,42,,,
2014/04/26,10,148,,,53,43,,,
2014/04/26,11,148,,,52,43,,,
2014/04/26,12,156,,,55,43,,,
2014/04/26,13,149,,,55,43,,,
2014/04/26,14,150,,,57,43,,,
2014/04/26,15,157,,,58,44,,,
2014/04/26,16,153,,,60,43,,,
2014/04/26,17,148,,,60,44,,,
2014/04/26,18,136,,,54,43,,,
2014/04/26,19,136,,,52,48,,,
2014/04/26,20,123,,,42,46,,,
2014/04/26,21,118,,,42,42,,,
2014/04/26,22,71,,,32,18,,,
2014/04/26,23,50,,,29,4,,,
2014/04/26,24,45,,,25,3,,,
2014/04/27,01,48,,,27,3,,,
2014/04/27,02,47,,,24,3,,,
2014/04/27,03,51,,,28,3,,,
2014/04/27,04,46,,,23,3,,,
2014/04/27,05,55,,,23,11,,,
2014/04/27,06,107,,,28,41,,,
2014/04/27,07,153,,,45,43,,,
2014/04/27,08,144,,,50,43,,,
2014/04/27,09,148,,,56,43,,,
2014/04/27,10,146,,,51,44,,,
2014/04/27,11,151,,,57,44,,,
2014/04/27,12,149,,,55,43,,,
2014/04/27,13,150,,,56,44,,,
2014/04/27,14,163,,,62,44,,,
2014/04/27,15,171,,,66,44,,,
2014/04/27,16,157,,,61,44,,,
2014/04/27,17,151,,,62,44,,,
2014/04/27,18,142,,,56,43,,,
2014/04/27,19,137,,,54,47,,,
2014/04/27,20,126,,,46,46,,,
2014/04/27,21,115,,,42,42,,,
2014/04/27,22,72,,,34,18,,,
2014/04/27,23,51,,,30,4,,,
2014/04/27,24,45,,,24,3,,,
2014/04/28,01,48,,,28,3,,,
2014/04/28,02,44,,,23,3,,,
2014/04/28,03,53,,,29,3,,,
2014/04/28,04,49,,,24,3,,,
2014/04/28,05,54,,,24,8,,,
2014/04/28,06,55,,,21,14,,,
2014/04/28,07,110,,,32,36,,,
2014/04/28,08,152,,,50,42,,,
2014/04/28,09,155,,,54,43,,,
2014/04/28,10,144,,,50,43,,,
2014/04/28,11,151,,,55,43,,,
2014/04/28,12,148,,,56,43,,,
2014/04/28,13,141,,,55,44,,,
2014/04/28,14,150,,,57,44,,,
2014/04/28,15,160,,,62,44,,,
2014/04/28,16,157,,,57,44,,,
2014/04/28,17,146,,,53,43,,,
2014/04/28,18,143,,,53,44,,,
2014/04/28,19,137,,,51,48,,,
2014/04/28,20,119,,,39,46,,,
2014/04/28,21,114,,,39,43,,,
2014/04/28,22,68,,,29,18,,,
2014/04/28,23,47,,,26,4,,,
2014/04/28,24,43,,,22,3,,,
2014/04/29,01,46,,,26,3,,,
2014/04/29,02,43,,,23,3,,,
2014/04/29,03,46,,,25,3,,,
2014/04/29,04,44,,,22,3,,,
2014/04/29,05,52,,,23,7,,,
2014/04/29,06,58,,,22,16,,,
2014/04/29,07,110,,,35,42,,,
2014/04/29,08,159,,,50,42,,,
2014/04/29,09,161,,,59,43,,,
2014/04/29,10,146,,,56,43,,,
2014/04/29,11,150,,,57,43,,,
2014/04/29,12,151,,,61,44,,,
2014/04/29,13,150,,,61,44,,,
2014/04/29,14,152,,,58,44,,,
2014/04/29,15,161,,,62,44,,,
2014/04/29,16,159,,,60,44,,,
2014/04/29,17,155,,,59,44,,,
2014/04/29,18,141,,,54,49,,,
2014/04/29,19,133,,,48,47,,,
2014/04/29,20,124,,,42,46,,,
2014/04/29,21,121,,,44,43,,,
2014/04/29,22,76,,,37,19,,,
2014/04/29,23,52,,,31,4,,,
2014/04/29,24,47,,,27,3,,,
2014/04/30,01,51,,,29,3,,,
2014/04/30,02,48,,,26,3,,,
2014/04/30,03,53,,,31,3,,,
2014/04/30,04,51,,,27,4,,,
2014/04/30,05,56,,,27,7,,,
2014/04/30,06,61,,,25,15,,,
2014/04/30,07,100,,,35,30,,,
2014/04/30,08,161,,,54,43,,,
2014/04/30,09,158,,,58,43,,,
2014/04/30,10,147,,,55,43,,,
2014/04/30,11,146,,,54,44,,,
2014/04/30,12,150,,,62,44,,,
2014/04/30,13,147,,,60,44,,,
2014/04/30,14,152,,,61,44,,,
2014/04/30,15,165,,,67,44,,,
2014/04/30,16,155,,,61,44,,,
2014/04/30,17,158,,,66,45,,,
2014/04/30,18,144,,,56,46,,,
2014/04/30,19,137,,,53,49,,,
2014/04/30,20,128,,,47,47,,,
2014/04/30,21,122,,,47,43,,,
2014/04/30,22,74,,,35,18,,,
2014/04/30,23,54,,,33,4,,,
2014/04/30,24,48,,,28,4,,,
2014/05/01,01,51,,,30,3,,,
2014/05/01,02,47,,,27,4,,,
2014/05/01,03,52,,,32,3,,,
2014/05/01,04,51,,,27,3,,,
2014/05/01,05,58,,,28,8,,,
2014/05/01,06,70,,,27,15,,,
2014/05/01,07,97,,,37,27,,,
2014/05/01,08,165,,,56,43,,,
2014/05/01,09,149,,,58,43,,,
2014/05/01,10,139,,,52,43,,,
2014/05/01,11,148,,,57,43,,,
2014/05/01,12,142,,,54,44,,,
2014/05/01,13,144,,,57,44,,,
2014/05/01,14,154,,,57,44,,,
2014/05/01,15,156,,,58,44,,,
2014/05/01,16,150,,,54,44,,,
2014/05/01,17,142,,,52,44,,,
2014/05/01,18,138,,,53,46,,,
2014/05/01,19,139,,,49,47,,,
2014/05/01,20,122,,,44,45,,,
2014/05/01,21,123,,,47,44,,,
2014/05/01,22,83,,,36,27,,,
2014/05/01,23,54,,,34,3,,,
2014/05/01,24,47,,,27,3,,,
2014/05/02,01,51,,,31,3,,,
2014/05/02,02,48,,,28,3,,,
2014/05/02,03,55,,,32,3,,,
2014/05/02,04,53,,,28,3,,,
2014/05/02,05,60,,,27,9,,,
2014/05/02,06,60,,,25,15,,,
2014/05/02,07,92,,,34,33,,,
2014/05/02,08,145,,,50,42,,,
2014/05/02,09,155,,,64,42,,,
2014/05/02,10,151,,,58,43,,,
2014/05/02,11,156,,,63,43,,,
2014/05/02,12,156,,,65,43,,,
2014/05/02,13,150,,,63,43,,,
2014/05/02,14,156,,,64,44,,,
2014/05/02,15,164,,,70,44,,,
2014/05/02,16,164,,,62,43,,,
2014/05/02,17,158,,,71,43,,,
2014/05/02,18,153,,,65,43,,,
2014/05/02,19,143,,,58,47,,,
2014/05/02,20,137,,,52,47,,,
2014/05/02,21,123,,,45,43,,,
2014/05/02,22,79,,,40,18,,,
2014/05/02,23,51,,,31,4,,,
2014/05/02,24,50,,,29,3,,,
2014/05/03,01,49,,,29,3,,,
2014/05/03,02,52,,,31,3,,,
2014/05/03,03,53,,,30,3,,,
2014/05/03,04,50,,,26,3,,,
2014/05/03,05,59,,,26,10,,,
2014/05/03,06,81,,,29,19,,,
2014/05/03,07,133,,,41,42,,,
2014/05/03,08,163,,,60,43,,,
2014/05/03,09,169,,,65,44,,,
2014/05/03,10,159,,,61,44,,,
2014/05/03,11,168,,,62,44,,,
2014/05/03,12,159,,,58,45,,,
2014/05/03,13,146,,,55,45,,,
2014/05/03,14,160,,,63,45,,,
2014/05/03,15,172,,,63,44,,,
2014/05/03,16,164,,,59,45,,,
2014/05/03,17,151,,,60,45,,,
2014/05/03,18,140,,,54,44,,,
2014/05/03,19,132,,,48,47,,,
2014/05/03,20,126,,,45,48,,,
2014/05/03,21,117,,,42,43,,,
2014/05/03,22,72,,,33,17,,,
2014/05/03,23,49,,,28,4,,,
2014/05/03,24,44,,,24,3,,,
2014/05/04,01,46,,,25,3,,,
2014/05/04,02,48,,,24,3,,,
2014/05/04,03,52,,,28,3,,,
2014/05/04,04,51,,,25,3,,,
2014/05/04,05,58,,,24,11,,,
2014/05/04,06,103,,,33,29,,,
2014/05/04,07,150,,,44,43,,,
2014/05/04,08,162,,,54,43,,,
2014/05/04,09,158,,,56,44,,,
2014/05/04,10,147,,,49,44,,,
2014/05/04,11,150,,,56,44,,,
2014/05/04,12,143,,,53,44,,,
2014/05/04,13,141,,,50,44,,,
2014/05/04,14,154,,,57,44,,,
2014/05/04,15,166,,,61,44,,,
2014/05/04,16,157,,,61,44,,,
2014/05/04,17,152,,,60,44,,,
2014/05/04,18,138,,,55,44,,,
2014/05/04,19,129,,,46,46,,,
2014/05/04,20,125,,,44,46,,,
2014/05/04,21,120,,,44,43,,,
2014/05/04,22,77,,,39,18,,,
2014/05/04,23,54,,,33,4,,,
2014/05/04,24,51,,,29,4,,,
2014/05/05,01,50,,,30,3,,,
2014/05/05,02,52,,,28,3,,,
2014/05/05,03,56,,,32,3,,,
2014/05/05,04,54,,,31,3,,,
2014/05/05,05,60,,,29,8,,,
2014/05/05,06,81,,,33,17,,,
2014/05/05,07,101,,,39,29,,,
2014/05/05,08,162,,,54,43,,,
2014/05/05,09,166,,,62,43,,,
2014/05/05,10,156,,,55,43,,,
2014/05/05,11,158,,,58,44,,,
2014/05/05,12,148,,,53,44,,,
2014/05/05,13,142,,,52,44,,,
2014/05/05,14,144,,,52,45,,,
2014/05/05,15,159,,,53,45,,,
2014/05/05,16,149,,,46,49,,,
2014/05/05,17,141,,,46,49,,,
2014/05/05,18,135,,,44,49,,,
2014/05/05,19,122,,,39,46,,,
2014/05/05,20,119,,,38,45,,,
2014/05/05,21,115,,,40,41,,,
2014/05/05,22,73,,,33,19,,,
2014/05/05,23,50,,,29,4,,,
2014/05/05,24,46,,,26,3,,,
2014/05/06,01,47,,,27,3,,,
2014/05/06,02,44,,,23,3,,,
2014/05/06,03,50,,,28,3,,,
2014/05/06,04,46,,,22,3,,,
2014/05/06,05,53,,,23,8,,,
2014/05/06,06,63,,,20,20,,,
2014/05/06,07,114,,,34,42,,,
2014/05/06,08,151,,,49,43,,,
2014/05/06,09,155,,,58,43,,,
2014/05/06,10,146,,,53,43,,,
2014/05/06,11,150,,,52,44,,,
2014/05/06,12,149,,,50,44,,,
2014/05/06,13,139,,,49,44,,,
2014/05/06,14,148,,,55,44,,,
2014/05/06,15,161,,,59,44,,,
2014/05/06,16,150,,,54,44,,,
2014/05/06,17,146,,,54,44,,,
2014/05/06,18,137,,,51,43,,,
2014/05/06,19,128,,,46,45,,,
2014/05/06,20,124,,,44,46,,,
2014/05/06,21,116,,,41,42,,,
2014/05/06,22,73,,,33,19,,,
2014/05/06,23,49,,,28,4,,,
2014/05/06,24,42,,,22,3,,,
2014/05/07,01,46,,,25,3,,,
2014/05/07,02,44,,,23,3,,,
2014/05/07,03,52,,,27,3,,,
2014/05/07,04,50,,,22,3,,,
2014/05/07,05,53,,,22,7,,,
2014/05/07,06,56,,,21,15,,,
2014/05/07,07,86,,,30,29,,,
2014/05/07,08,155,,,48,42,,,
2014/05/07,09,143,,,53,42,,,
2014/05/07,10,140,,,48,43,,,
2014/05/07,11,148,,,55,43,,,
2014/05/07,12,147,,,51,44,,,
2014/05/07,13,136,,,49,44,,,
2014/05/07,14,152,,,57,44,,,
2014/05/07,15,158,,,58,44,,,
2014/05/07,16,149,,,55,44,,,
2014/05/07,17,149,,,58,44,,,
2014/05/07,18,141,,,52,44,,,
2014/05/07,19,127,,,44,45,,,
2014/05/07,20,122,,,43,46,,,
2014/05/07,21,113,,,40,42,,,
2014/05/07,22,74,,,35,18,,,
2014/05/07,23,48,,,28,3,,,
2014/05/07,24,47,,,27,3,,,
2014/05/08,01,48,,,28,3,,,
2014/05/08,02,49,,,29,3,,,
2014/05/08,03,49,,,28,3,,,
2014/05/08,04,49,,,26,3,,,
2014/05/08,05,51,,,23,6,,,
2014/05/08,06,59,,,23,14,,,
2014/05/08,07,99,,,30,37,,,
2014/05/08,08,158,,,52,42,,,
2014/05/08,09,150,,,56,43,,,
2014/05/08,10,149,,,55,43,,,
2014/05/08,11,158,,,59,43,,,
2014/05/08,12,144,,,55,44,,,
2014/05/08,13,146,,,60,44,,,
2014/05/08,14,152,,,60,44,,,
2014/05/08,15,172,,,70,44,,,
2014/05/08,16,160,,,66,44,,,
2014/05/08,17,153,,,63,43,,,
2014/05/08,18,146,,,61,44,,,
2014/05/08,19,143,,,58,47,,,
2014/05/08,20,129,,,47,46,,,
2014/05/08,21,120,,,43,45,,,
2014/05/08,22,90,,,40,31,,,
2014/05/08,23,53,,,33,3,,,
2014/05/08,24,49,,,28,3,,,
2014/05/09,01,51,,,31,3,,,
2014/05/09,02,49,,,30,3,,,
2014/05/09,03,54,,,34,3,,,
2014/05/09,04,50,,,29,3,,,
2014/05/09,05,54,,,30,5,,,
2014/05/09,06,59,,,26,14,,,
2014/05/09,07,106,,,37,36,,,
2014/05/09,08,164,,,56,42,,,
2014/05/09,09,159,,,61,42,,,
2014/05/09,10,144,,,53,43,,,
2014/05/09,11,151,,,57,43,,,
2014/05/09,12,143,,,50,43,,,
2014/05/09,13,132,,,47,44,,,
2014/05/09,14,142,,,51,44,,,
2014/05/09,15,156,,,58,44,,,
2014/05/09,16,152,,,55,44,,,
2014/05/09,17,145,,,57,44,,,
2014/05/09,18,134,,,49,46,,,
2014/05/09,19,131,,,46,48,,,
2014/05/09,20,122,,,40,46,,,
2014/05/09,21,116,,,41,43,,,
2014/05/09,22,73,,,35,18,,,
2014/05/09,23,54,,,35,4,,,
2014/05/09,24,47,,,27,3,,,
2014/05/10,01,50,,,30,3,,,
2014/05/10,02,47,,,27,3,,,
2014/05/10,03,55,,,34,3,,,
2014/05/10,04,51,,,28,3,,,
2014/05/10,05,54,,,29,4,,,
2014/05/10,06,68,,,27,16,,,
2014/05/10,07,111,,,36,37,,,
2014/05/10,08,158,,,52,42,,,
